ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
ITC,ITC Ltd,Fast Moving Consumer Goods,26.02,6.58,5.65,28.35,FY2020-FY2024,2024-12-25
ITI,ITI Ltd,Telecommunication,-6.0,-9.3,,,FY2020-FY2024,2024-12-25
INDGN,Indegene Ltd,Healthcare,41.85,25.65,-50.19,78.4,FY2020-FY2024,2024-12-25
INDIACEM,India Cements Ltd,Construction Materials,-0.59,-0.46,,,FY2020-FY2024,2024-12-25
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,29.28,13.38,16.9,28.76,FY2020-FY2024,2024-12-25
INDIANB,Indian Bank,Banks,10.23,21.06,34.6,6.85,FY2020-FY2024,2024-12-25
IEX,Indian Energy Exchange Ltd,Financial Services,44.38,11.81,14.93,38.76,FY2020-FY2024,2024-12-25
INDHOTEL,Indian Hotels Co Ltd,Consumer Services,2.56,8.69,26.99,67.83,FY2020-FY2024,2024-12-25
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,14.86,9.78,97.66,18.47,FY2020-FY2024,2024-12-25
IOB,Indian Overseas Bank,Banks,-4.04,6.68,,31.68,FY2020-FY2024,2024-12-25
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Services,36.28,13.48,16.73,50.79,FY2020-FY2024,2024-12-25
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,13.78,14.71,12.79,29.56,FY2020-FY2024,2024-12-25
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,10.48,15.95,11.21,35.3,FY2020-FY2024,2024-12-25
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,22.24,16.64,9.71,16.09,FY2020-FY2024,2024-12-25
INDUSTOWER,Indus Towers Ltd,Telecommunication,23.44,33.51,4.67,8.9,FY2020-FY2024,2024-12-25
INDUSINDBK,IndusInd Bank Ltd,Banks,12.43,9.71,12.4,10.15,FY2020-FY2024,2024-12-25
NAUKRI,Info Edge (India) Ltd,Consumer Services,24.24,13.34,30.83,153.06,FY2020-FY2024,2024-12-25
INFY,Infosys Ltd,Information Technology,29.24,11.1,10.16,28.89,FY2020-FY2024,2024-12-25
INOXWIND,Inox Wind Ltd,Capital Goods,-13.59,24.62,,276.07,FY2020-FY2024,2024-12-25
INTELLECT,Intellect Design Arena Ltd,Information Technology,14.73,13.22,80.94,48.98,FY2020-FY2024,2024-12-25
INDIGO,Interglobe Aviation Ltd,Services,-100.18,14.02,,28.22,FY2020-FY2024,2024-12-25
IGIL,International Gemological Institute Limited,Services,52.36,,,,FY2020-FY2024,2024-12-25
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,41.34,28.01,-33.5,80.88,FY2020-FY2024,2024-12-25
IPCALAB,Ipca Laboratories Ltd,Healthcare,15.96,10.65,-2.1,55.14,FY2020-FY2024,2024-12-25
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Healthcare,20.83,14.44,15.14,45.13,FY2020-FY2024,2024-12-25
JKCEMENT,J K Cements Ltd,Construction Materials,15.89,14.77,9.76,49.18,FY2020-FY2024,2024-12-25
JBMA,JBM Auto Ltd,Automobile and Auto Components,13.32,20.8,20.87,102.8,FY2020-FY2024,2024-12-25
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,11.1,11.45,37.57,18.1,FY2020-FY2024,2024-12-25
JMFINANCIL,JM Financial Ltd,Financial Services,10.02,6.79,-7.92,31.44,FY2020-FY2024,2024-12-25
JSWCEMENT,JSW Cement Ltd,Construction Materials,8.5,15.68,-10.22,,FY2020-FY2024,2024-12-25
JSWDULUX,JSW Dulux Ltd,Consumer Durables,23.49,8.28,12.44,37.13,FY2020-FY2024,2024-12-25
JSWENERGY,JSW Energy Ltd,Power,8.68,6.78,9.34,60.14,FY2020-FY2024,2024-12-25
JSWINFRA,JSW Infrastructure Ltd,Services,13.68,26.91,-29.41,49.71,FY2020-FY2024,2024-12-25
JSWSTEEL,JSW Steel Ltd,Metals & Mining,17.19,19.0,16.67,69.41,FY2020-FY2024,2024-12-25
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,57.76,,,,FY2020-FY2024,2024-12-25
JPPOWER,Jaiprakash Power Ventures Ltd,Power,-5.05,15.54,,13.97,FY2020-FY2024,2024-12-25
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,4.99,5.83,,5.01,FY2020-FY2024,2024-12-25
JINDALSAW,Jindal Saw Ltd,Capital Goods,8.14,12.51,24.77,9.91,FY2020-FY2024,2024-12-25
JSL,Jindal Stainless Ltd,Metals & Mining,20.86,24.39,86.51,24.83,FY2020-FY2024,2024-12-25
JINDALSTEL,Jindal Steel Ltd,Metals & Mining,13.8,13.69,53.53,20.01,FY2020-FY2024,2024-12-25
JIOFIN,Jio Financial Services Ltd,Financial Services,5.69,12.82,,367.11,FY2020-FY2024,2024-12-25
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,20.62,7.57,7.37,123.29,FY2020-FY2024,2024-12-25
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,12.48,,,62.36,FY2020-FY2024,2024-12-25
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,8.35,2.32,-38.8,27.05,FY2020-FY2024,2024-12-25
JWL,Jupiter Wagons Ltd,Capital Goods,16.65,95.96,,58.03,FY2020-FY2024,2024-12-25
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,4.64,16.23,14.8,121.42,FY2020-FY2024,2024-12-25
KPRMILL,K P R Mill Ltd,Textiles,23.81,12.57,16.56,44.53,FY2020-FY2024,2024-12-25
KEI,KEI Industries Ltd,Capital Goods,19.74,10.64,17.58,60.18,FY2020-FY2024,2024-12-25
KPITTECH,KPIT Technologies Ltd,Information Technology,21.48,17.71,32.16,51.1,FY2020-FY2024,2024-12-25
KAJARIACER,Kajaria Ceramics Ltd,Consumer Durables,16.98,9.76,10.54,50.91,FY2020-FY2024,2024-12-25
KPIL,Kalpataru Projects International Ltd,Construction,12.84,9.14,4.49,39.91,FY2020-FY2024,2024-12-25
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,8.5,12.89,27.82,112.24,FY2020-FY2024,2024-12-25
KARURVYSYA,Karur Vysya Bank Ltd,Banks,9.81,6.52,46.67,9.27,FY2020-FY2024,2024-12-25
KAYNES,Kaynes Technology India Ltd,Capital Goods,13.81,37.44,15.52,181.48,FY2020-FY2024,2024-12-25
KEC,KEC International Ltd,Construction,12.54,10.73,-9.32,70.19,FY2020-FY2024,2024-12-25
KFINTECH,KFin Technologies Ltd,Financial Services,12.86,13.24,116.86,75.32,FY2020-FY2024,2024-12-25
KIRLOSENG,Kirloskar Oil Engines Ltd,Capital Goods,12.6,11.78,18.93,29.02,FY2020-FY2024,2024-12-25
KOTAKBANK,Kotak Mahindra Bank Ltd,Banks,13.96,10.93,15.33,15.4,FY2020-FY2024,2024-12-25
KIMS,Krishna Institute of Medical Sciences Ltd,Healthcare,24.39,17.34,19.35,67.84,FY2020-FY2024,2024-12-25
LTF,L&T Finance Ltd,Financial Services,8.18,0.21,6.2,13.3,FY2020-FY2024,2024-12-25
LTTS,L&T Technology Services Ltd,Information Technology,25.8,11.42,9.49,38.73,FY2020-FY2024,2024-12-25
LGEINDIA,LG Electronics India Ltd,Consumer Durables,26.87,6.33,,,FY2020-FY2024,2024-12-25
LICHSGFIN,LIC Housing Finance Ltd,Financial Services,13.09,6.68,12.7,6.23,FY2020-FY2024,2024-12-25
LTFOODS,L T Foods Ltd,Fast Moving Consumer Goods,17.16,13.45,24.25,23.53,FY2020-FY2024,2024-12-25
LTM,LTM Ltd,Information Technology,30.04,26.7,12.13,37.14,FY2020-FY2024,2024-12-25
LT,Larsen & Toubro Ltd,Construction,16.09,8.74,6.91,35.92,FY2020-FY2024,2024-12-25
LATENTVIEW,Latent View Analytics Ltd,Information Technology,18.18,15.64,-38.81,57.88,FY2020-FY2024,2024-12-25
LAURUSLABS,Laurus Labs Ltd,Healthcare,22.76,12.22,-8.98,152.59,FY2020-FY2024,2024-12-25
THELEELA,Leela Palaces Hotels & Resorts Ltd,Consumer Services,,29.92,,,FY2020-FY2024,2024-12-25
LEMONTREE,Lemon Tree Hotels Ltd,Consumer Services,2.79,5.75,24.37,121.7,FY2020-FY2024,2024-12-25
LENSKART,Lenskart Solutions Ltd,Consumer Services,1.93,,,,FY2020-FY2024,2024-12-25
LICI,Life Insurance Corporation of India,Financial Services,141.17,6.47,,13.34,FY2020-FY2024,2024-12-25
LINDEINDIA,Linde India Ltd,Chemicals,13.01,,,121.96,FY2020-FY2024,2024-12-25
LLOYDSME,Lloyds Metals & Energy Ltd,Metals & Mining,19.25,77.52,77.15,39.13,FY2020-FY2024,2024-12-25
LODHA,Lodha Developers Ltd,Realty,9.49,-3.68,11.13,57.17,FY2020-FY2024,2024-12-25
LUPIN,Lupin Ltd,Healthcare,4.88,5.87,26.02,32.14,FY2020-FY2024,2024-12-25
MMTC,MMTC Ltd,Services,-7.5,-83.45,,108.9,FY2020-FY2024,2024-12-25
MRF,MRF Ltd,Automobile and Auto Components,9.16,9.16,7.91,31.53,FY2020-FY2024,2024-12-25
MGL,Mahanagar Gas Ltd,Oil Gas & Consumable Fuels,23.08,16.01,10.19,11.4,FY2020-FY2024,2024-12-25
M&MFIN,Mahindra & Mahindra Financial Services Ltd,Financial Services,8.76,5.88,12.45,14.9,FY2020-FY2024,2024-12-25
M&M,Mahindra & Mahindra Ltd,Automobile and Auto Components,12.25,13.03,145.32,29.2,FY2020-FY2024,2024-12-25
MANAPPURAM,Manappuram Finance Ltd,Financial Services,21.91,10.12,8.28,7.95,FY2020-FY2024,2024-12-25
MRPL,Mangalore Refinery And Petrochemicals Ltd,Oil Gas & Consumable Fuels,14.3,12.13,,30.23,FY2020-FY2024,2024-12-25
MANKIND,Mankind Pharma Ltd,Healthcare,25.16,11.83,13.17,59.16,FY2020-FY2024,2024-12-25
MARICO,Marico Ltd,Fast Moving Consumer Goods,37.51,5.7,7.66,51.38,FY2020-FY2024,2024-12-25
MARUTI,Maruti Suzuki India Ltd,Automobile and Auto Components,11.98,13.4,17.95,23.4,FY2020-FY2024,2024-12-25
MFSL,Max Financial Services Ltd,Financial Services,12.98,20.62,12.86,150.99,FY2020-FY2024,2024-12-25
MAXHEALTH,Max Healthcare Institute Ltd,Healthcare,7.93,38.55,58.14,109.93,FY2020-FY2024,2024-12-25
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Capital Goods,21.76,14.06,32.72,34.27,FY2020-FY2024,2024-12-25
MEESHO,Meesho Ltd,Consumer Services,-582.08,,,,FY2020-FY2024,2024-12-25
MINDACORP,Minda Corporation Ltd,Automobile and Auto Components,6.07,12.53,,51.32,FY2020-FY2024,2024-12-25
MSUMI,Motherson Sumi Wiring India Ltd,Automobile and Auto Components,52.0,,,41.4,FY2020-FY2024,2024-12-25
MOTILALOFS,Motilal Oswal Financial Services Ltd,Financial Services,22.78,24.69,67.57,16.86,FY2020-FY2024,2024-12-25
MPHASIS,Mphasis Ltd,Information Technology,20.59,8.47,5.31,34.17,FY2020-FY2024,2024-12-25
MCX,Multi Commodity Exchange of India Ltd,Financial Services,12.09,11.44,-18.86,63.42,FY2020-FY2024,2024-12-25
MUTHOOTFIN,Muthoot Finance Ltd,Financial Services,23.54,9.24,6.6,16.72,FY2020-FY2024,2024-12-25
NATCOPHARM,Natco Pharma Ltd,Healthcare,13.88,15.87,25.09,13.33,FY2020-FY2024,2024-12-25
NBCC,NBCC (India) Ltd,Construction,14.21,5.17,38.73,50.08,FY2020-FY2024,2024-12-25
NCC,NCC Ltd,Construction,8.79,18.55,15.45,22.08,FY2020-FY2024,2024-12-25
NHPC,NHPC Ltd,Power,11.09,-0.77,4.52,30.49,FY2020-FY2024,2024-12-25
NLCINDIA,NLC India Ltd,Power,10.13,4.72,5.17,14.46,FY2020-FY2024,2024-12-25
NMDC,NMDC Ltd,Metals & Mining,25.02,12.74,10.26,9.68,FY2020-FY2024,2024-12-25
NSLNISP,NMDC Steel Ltd,Metals & Mining,-9.59,,,,FY2020-FY2024,2024-12-25
NTPCGREEN,NTPC Green Energy Ltd,Power,6.63,,,220.51,FY2020-FY2024,2024-12-25
NTPC,NTPC Ltd,Power,12.31,10.28,12.86,14.72,FY2020-FY2024,2024-12-25
NH,Narayana Hrudayalaya Ltd,Healthcare,20.16,9.35,46.01,34.16,FY2020-FY2024,2024-12-25
NATIONALUM,National Aluminium Company Ltd,Metals & Mining,12.99,9.19,71.5,9.51,FY2020-FY2024,2024-12-25
NAVA,Nava Ltd,Power,16.05,6.71,31.0,13.44,FY2020-FY2024,2024-12-25
NAVINFLUOR,Navin Fluorine International Ltd,Chemicals,19.08,14.22,-7.95,62.29,FY2020-FY2024,2024-12-25
NESTLEIND,Nestle India Ltd,Fast Moving Consumer Goods,,,,61.69,FY2020-FY2024,2024-12-25
NETWEB,Netweb Technologies India Ltd,Information Technology,47.95,35.93,14.28,150.03,FY2020-FY2024,2024-12-25
NEULANDLAB,Neuland Laboratories Ltd,Healthcare,13.04,15.36,79.28,59.06,FY2020-FY2024,2024-12-25
NEWGEN,Newgen Software Technologies Ltd,Information Technology,19.9,13.48,28.09,71.28,FY2020-FY2024,2024-12-25
NAM-INDIA,Nippon Life India Asset Management Ltd,Financial Services,22.56,11.3,20.99,35.43,FY2020-FY2024,2024-12-25
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,-11.99,31.24,,,FY2020-FY2024,2024-12-25
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,8.14,13.45,,40.57,FY2020-FY2024,2024-12-25
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,1.33,9.58,-16.67,,FY2020-FY2024,2024-12-25
OBEROIRLTY,Oberoi Realty Ltd,Realty,11.74,14.97,22.82,31.88,FY2020-FY2024,2024-12-25
ONGC,Oil & Natural Gas Corpn Ltd,Oil Gas & Consumable Fuels,13.19,8.68,35.38,7.8,FY2020-FY2024,2024-12-25
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,21.26,11.27,6.15,9.27,FY2020-FY2024,2024-12-25
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,-3.52,110.16,,,FY2020-FY2024,2024-12-25
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,4.99,41.84,41.5,91.46,FY2020-FY2024,2024-12-25
PAYTM,One 97 Communications Ltd,Financial Services,-21.64,19.72,,,FY2020-FY2024,2024-12-25
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,-60.03,,,,FY2020-FY2024,2024-12-25
OFSS,Oracle Financial Services Software Ltd,Information Technology,26.51,5.57,8.5,46.35,FY2020-FY2024,2024-12-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.05,12.52,-80.1,6827.1,FY2020-FY2024,2024-12-25
PCBL,PCBL Chemical Ltd,Chemicals,17.12,14.63,9.38,38.85,FY2020-FY2024,2024-12-25
PGEL,PG Electroplast Ltd,Consumer Durables,9.31,17.28,87.34,293.47,FY2020-FY2024,2024-12-25
PIIND,P I Industries Ltd,Chemicals,18.3,17.89,27.37,33.93,FY2020-FY2024,2024-12-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,9.96,-3.62,18.36,12.0,FY2020-FY2024,2024-12-25
PTCIL,PTC Industries Ltd,Capital Goods,9.28,28.62,86.1,360.3,FY2020-FY2024,2024-12-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-15.9,12.42,,,FY2020-FY2024,2024-12-25
PAGEIND,Page Industries Ltd,Textiles,44.45,9.17,10.65,80.52,FY2020-FY2024,2024-12-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,11.72,22.52,-67.43,18.03,FY2020-FY2024,2024-12-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,13.19,19.33,-39.43,54.9,FY2020-FY2024,2024-12-25
PERSISTENT,Persistent Systems Ltd,Information Technology,20.76,22.46,26.1,74.89,FY2020-FY2024,2024-12-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,24.66,8.26,6.21,14.0,FY2020-FY2024,2024-12-25
PFIZER,Pfizer Ltd,Healthcare,18.63,0.38,1.61,35.92,FY2020-FY2024,2024-12-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,10.24,15.46,23.04,56.78,FY2020-FY2024,2024-12-25
PWL,Physicswallah Ltd,Consumer Services,48.99,,,,FY2020-FY2024,2024-12-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.98,11.17,9.12,76.79,FY2020-FY2024,2024-12-25
PINELABS,Pine Labs Ltd,Financial Services,-4.51,14.96,,,FY2020-FY2024,2024-12-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,-219.83,-6.42,,,FY2020-FY2024,2024-12-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,5.29,,,49.31,FY2020-FY2024,2024-12-25
POLYMED,Poly Medicure Ltd,Healthcare,18.33,14.89,19.9,78.85,FY2020-FY2024,2024-12-25
POLYCAB,Polycab India Ltd,Capital Goods,21.35,15.36,18.43,58.18,FY2020-FY2024,2024-12-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,4.09,16.61,85.1,143.38,FY2020-FY2024,2024-12-25
PFC,Power Finance Corporation Ltd,Financial Services,26.45,8.03,22.64,6.76,FY2020-FY2024,2024-12-25
POWERGRID,Power Grid Corporation of India Ltd,Power,19.29,3.96,7.08,18.87,FY2020-FY2024,2024-12-25
PREMIERENE,Premier Energies Ltd,Capital Goods,11.85,27.12,42.39,65.72,FY2020-FY2024,2024-12-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,19.05,-0.62,27.79,123.94,FY2020-FY2024,2024-12-25
PNB,Punjab National Bank,Banks,4.08,14.71,66.31,6.79,FY2020-FY2024,2024-12-25
RRKABEL,R R Kabel Ltd,Capital Goods,17.59,21.62,-12.77,59.57,FY2020-FY2024,2024-12-25
RBLBANK,RBL Bank Ltd,Banks,4.94,7.14,16.19,9.45,FY2020-FY2024,2024-12-25
RECLTD,REC Ltd,Financial Services,19.82,9.68,23.26,8.62,FY2020-FY2024,2024-12-25
RHIM,RHI Magnesita India Ltd,Capital Goods,9.96,32.33,,,FY2020-FY2024,2024-12-25
RITES,Rites Ltd,Construction,21.25,-0.17,-5.11,35.71,FY2020-FY2024,2024-12-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.59,11.38,2.71,108.09,FY2020-FY2024,2024-12-25
RVNL,Rail Vikas Nigam Ltd,Construction,18.42,8.53,15.43,68.85,FY2020-FY2024,2024-12-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,12.17,18.89,12.22,48.11,FY2020-FY2024,2024-12-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,19.15,12.52,11.01,65.7,FY2020-FY2024,2024-12-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,11.82,24.96,93.75,59.03,FY2020-FY2024,2024-12-25
REDINGTON,Redington Ltd,Services,18.87,11.66,18.69,12.73,FY2020-FY2024,2024-12-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,9.69,8.54,12.07,23.9,FY2020-FY2024,2024-12-25
RPOWER,Reliance Power Ltd,Power,0.35,,,257.59,FY2020-FY2024,2024-12-25
SBFC,SBFC Finance Ltd,Financial Services,7.43,18.02,36.88,28.36,FY2020-FY2024,2024-12-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,23.09,12.85,13.81,32.15,FY2020-FY2024,2024-12-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.77,24.69,5.87,58.38,FY2020-FY2024,2024-12-25
SJVN,SJVN Ltd,Power,10.18,-0.93,-10.28,42.71,FY2020-FY2024,2024-12-25
SRF,SRF Ltd,Chemicals,20.49,12.76,4.91,59.11,FY2020-FY2024,2024-12-25
SAGILITY,Sagility Ltd,Information Technology,1.59,,,51.78,FY2020-FY2024,2024-12-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,6.55,14.37,,,FY2020-FY2024,2024-12-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,8.34,-8.28,-13.68,,FY2020-FY2024,2024-12-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.43,10.2,10.1,26.14,FY2020-FY2024,2024-12-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,-3.27,15.16,,,FY2020-FY2024,2024-12-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,17.92,14.1,33.5,24.33,FY2020-FY2024,2024-12-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,15.93,9.04,32.29,46.22,FY2020-FY2024,2024-12-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,52.99,FY2020-FY2024,2024-12-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,714.28,9.78,,85.99,FY2020-FY2024,2024-12-25
SCI,Shipping Corporation of India Ltd,Services,8.75,2.67,15.09,10.07,FY2020-FY2024,2024-12-25
SHREECEM,Shree Cement Ltd,Construction Materials,12.6,9.66,9.3,80.22,FY2020-FY2024,2024-12-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,14.39,17.05,14.57,11.51,FY2020-FY2024,2024-12-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,20.07,24.7,20.55,22.86,FY2020-FY2024,2024-12-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,,FY2020-FY2024,2024-12-25
SIEMENS,Siemens Ltd,Capital Goods,,,,51.58,FY2020-FY2024,2024-12-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-30.47,31.7,,913.76,FY2020-FY2024,2024-12-25
SOBHA,Sobha Ltd,Realty,5.59,-3.77,-29.48,277.56,FY2020-FY2024,2024-12-25
SOLARINDS,Solar Industries India Ltd,Chemicals,26.45,22.1,25.6,78.09,FY2020-FY2024,2024-12-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,26.18,25.14,-35.07,60.16,FY2020-FY2024,2024-12-25
SONATSOFTW,Sonata Software Ltd,Information Technology,33.5,18.14,2.17,40.75,FY2020-FY2024,2024-12-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,-4.53,22.97,21.47,35.38,FY2020-FY2024,2024-12-25
SBIN,State Bank of India,Banks,13.19,10.23,27.68,9.24,FY2020-FY2024,2024-12-25
SAIL,Steel Authority of India Ltd,Metals & Mining,9.77,11.31,7.66,22.28,FY2020-FY2024,2024-12-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,21.22,3.24,12.54,49.54,FY2020-FY2024,2024-12-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,10.84,8.11,20.53,38.08,FY2020-FY2024,2024-12-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,21.82,4.0,6.8,15.93,FY2020-FY2024,2024-12-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,15.88,9.1,12.65,31.49,FY2020-FY2024,2024-12-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,25.65,12.95,18.01,59.25,FY2020-FY2024,2024-12-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,33.9,14.04,28.21,31.47,FY2020-FY2024,2024-12-25
SUZLON,Suzlon Energy Ltd,Capital Goods,30.77,73.22,,86.3,FY2020-FY2024,2024-12-25
SWANCORP,Swan Corp Ltd,Chemicals,0.23,4.69,-16.26,3652.5,FY2020-FY2024,2024-12-25
SWIGGY,Swiggy Ltd,Consumer Services,-49.18,14.15,,,FY2020-FY2024,2024-12-25
SYNGENE,Syngene International Ltd,Healthcare,15.08,11.64,4.26,67.57,FY2020-FY2024,2024-12-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.62,29.62,-65.75,77.33,FY2020-FY2024,2024-12-25
TBOTEK,TBO Tek Ltd,Consumer Services,26.81,19.53,-44.99,82.19,FY2020-FY2024,2024-12-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,22.06,15.52,21.97,57.47,FY2020-FY2024,2024-12-25
TATACAP,Tata Capital Ltd,Financial Services,12.37,,,,FY2020-FY2024,2024-12-25
TATACHEM,Tata Chemicals Ltd,Chemicals,16.8,8.29,-47.93,,FY2020-FY2024,2024-12-25
TATACOMM,Tata Communications Ltd,Telecommunication,7.86,6.81,25.05,92.35,FY2020-FY2024,2024-12-25
TCS,Tata Consultancy Services Ltd,Information Technology,43.49,8.95,8.04,30.85,FY2020-FY2024,2024-12-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,6.73,9.55,19.36,77.69,FY2020-FY2024,2024-12-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,33.61,17.15,25.34,53.09,FY2020-FY2024,2024-12-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.32,21.74,33.57,98.6,FY2020-FY2024,2024-12-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2020-FY2024,2024-12-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,-2.6,10.78,,38.44,FY2020-FY2024,2024-12-25
TATAPOWER,Tata Power Company Ltd,Power,10.47,16.1,25.21,33.41,FY2020-FY2024,2024-12-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,16.26,18.45,15.94,11.87,FY2020-FY2024,2024-12-25
TATATECH,Tata Technologies Ltd,Information Technology,33.39,17.02,,45.96,FY2020-FY2024,2024-12-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,2.03,,,FY2020-FY2024,2024-12-25
TECHM,Tech Mahindra Ltd,Information Technology,17.09,7.12,-10.38,44.7,FY2020-FY2024,2024-12-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.45,11.51,8.91,50.05,FY2020-FY2024,2024-12-25
TEGA,Tega Industries Ltd,Capital Goods,19.33,16.86,20.71,56.32,FY2020-FY2024,2024-12-25
TEJASNET,Tejas Networks Ltd,Telecommunication,-3.54,45.0,,30.86,FY2020-FY2024,2024-12-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,45.08,,,,FY2020-FY2024,2024-12-25
NIACL,New India Assurance Company Ltd,Financial Services,4.46,8.84,-5.0,33.71,FY2020-FY2024,2024-12-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,10.26,11.71,-9.9,63.13,FY2020-FY2024,2024-12-25
THERMAX,Thermax Ltd,Capital Goods,10.12,10.22,24.88,87.54,FY2020-FY2024,2024-12-25
TIMKEN,Timken India Ltd,Capital Goods,17.45,12.46,9.76,59.83,FY2020-FY2024,2024-12-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,6.04,21.02,,54.83,FY2020-FY2024,2024-12-25
TITAN,Titan Company Ltd,Consumer Durables,25.44,19.4,18.42,93.19,FY2020-FY2024,2024-12-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,20.8,6.21,10.08,62.18,FY2020-FY2024,2024-12-25
TORNTPOWER,Torrent Power Ltd,Power,13.61,14.79,9.32,31.9,FY2020-FY2024,2024-12-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,5.56,12.99,139.01,100.01,FY2020-FY2024,2024-12-25
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,18.46,12.52,22.55,,FY2020-FY2024,2024-12-25
TRENT,Trent Ltd,Consumer Services,11.85,28.84,64.71,191.61,FY2020-FY2024,2024-12-25
TRIDENT,Trident Ltd,Textiles,12.68,7.57,0.59,58.88,FY2020-FY2024,2024-12-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,26.82,15.12,17.57,69.27,FY2020-FY2024,2024-12-25
