ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TRIDENT,Trident Ltd,Textiles,12.07,9.05,4.0,34.32,FY2021-FY2025,2025-09-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,28.35,23.33,28.81,49.27,FY2021-FY2025,2025-09-25
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.32,26.19,19.51,102.13,FY2021-FY2025,2025-09-25
UCOBANK,UCO Bank,Banks,6.62,11.65,59.64,15.04,FY2021-FY2025,2025-09-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,16.89,21.35,34.0,69.25,FY2021-FY2025,2025-09-25
UPL,UPL Ltd,Chemicals,9.96,3.8,-20.48,26.11,FY2021-FY2025,2025-09-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,16.25,9.63,7.96,30.33,FY2021-FY2025,2025-09-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,11.95,11.17,1.6,49.87,FY2021-FY2025,2025-09-25
UNIONBANK,Union Bank of India,Banks,11.53,8.99,39.51,5.79,FY2021-FY2025,2025-09-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.22,16.01,31.31,129.65,FY2021-FY2025,2025-09-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.98,8.22,32.73,59.58,FY2021-FY2025,2025-09-25
URBANCO,Urban Company Ltd,Consumer Services,-13.38,26.79,,0.01,FY2021-FY2025,2025-09-25
USHAMART,Usha Martin Ltd,Capital Goods,16.85,10.62,22.18,33.39,FY2021-FY2025,2025-09-25
VTL,Vardhman Textiles Ltd,Textiles,11.03,9.77,16.23,14.34,FY2021-FY2025,2025-09-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,59.09,FY2021-FY2025,2025-09-25
VEDL,Vedanta Ltd,Metals & Mining,33.83,-6.55,4.2,14.88,FY2021-FY2025,2025-09-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,22.05,12.55,-5.65,70.93,FY2021-FY2025,2025-09-25
VMM,Vishal Mega Mart Ltd,Consumer Services,6.51,19.21,39.43,93.71,FY2021-FY2025,2025-09-25
IDEA,Vodafone Idea Ltd,Telecommunication,,0.7,,,FY2021-FY2025,2025-09-25
VOLTAS,Voltas Ltd,Consumer Durables,8.29,15.32,9.89,82.94,FY2021-FY2025,2025-09-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.24,49.21,91.86,36.57,FY2021-FY2025,2025-09-25
WELCORP,Welspun Corp Ltd,Capital Goods,17.73,14.34,19.84,10.73,FY2021-FY2025,2025-09-25
WELSPUNLIV,Welspun Living Ltd,Textiles,13.41,7.52,4.4,33.14,FY2021-FY2025,2025-09-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,10.69,6.06,0.41,47.84,FY2021-FY2025,2025-09-25
WIPRO,Wipro Ltd,Information Technology,17.48,7.54,4.95,19.37,FY2021-FY2025,2025-09-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-1.91,7.27,,170.15,FY2021-FY2025,2025-09-25
YESBANK,Yes Bank Ltd,Banks,0.17,9.04,,23.49,FY2021-FY2025,2025-09-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,11.44,15.33,34.61,51.71,FY2021-FY2025,2025-09-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,5.02,1.42,-3.23,19.82,FY2021-FY2025,2025-09-25
ZENTEC,Zen Technologies Ltd,Capital Goods,16.26,77.68,139.98,58.39,FY2021-FY2025,2025-09-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.92,6.91,16.56,26.21,FY2021-FY2025,2025-09-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,20.85,9.01,16.63,21.37,FY2021-FY2025,2025-09-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.43,7.73,23.92,59.52,FY2021-FY2025,2025-09-25
ECLERX,eClerx Services Ltd,Services,25.36,16.57,16.04,32.98,FY2021-FY2025,2025-09-25
