ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
360ONE,360 ONE WAM Ltd,Financial Services,19.52,17.37,19.73,40.39,FY2021-FY2025,2025-12-25
3MINDIA,3M India Ltd,Diversified,17.86,12.94,26.1,104.24,FY2021-FY2025,2025-12-25
ABB,ABB India Ltd,Capital Goods,,,,66.1,FY2021-FY2025,2025-12-25
ACC,ACC Ltd,Construction Materials,14.14,,,11.88,FY2021-FY2025,2025-12-25
ACMESOLAR,ACME Solar Holdings Ltd,Power,8.46,-3.65,23.35,29.57,FY2021-FY2025,2025-12-25
AIAENG,AIA Engineering Ltd,Capital Goods,16.45,8.27,13.62,31.32,FY2021-FY2025,2025-12-25
APLAPOLLO,APL Apollo Tubes Ltd,Capital Goods,24.3,19.47,13.6,45.4,FY2021-FY2025,2025-12-25
AUBANK,AU Small Finance Bank Ltd,Banks,16.21,26.55,8.57,31.6,FY2021-FY2025,2025-12-25
AWL,AWL Agri Business Ltd,Fast Moving Consumer Goods,12.52,11.41,-31.76,33.11,FY2021-FY2025,2025-12-25
AADHARHFC,Aadhar Housing Finance Ltd,Financial Services,15.98,14.56,19.65,20.2,FY2021-FY2025,2025-12-25
AARTIIND,Aarti Industries Ltd,Chemicals,14.37,10.04,-9.48,36.76,FY2021-FY2025,2025-12-25
AAVAS,AAVAS Financiers Ltd,Financial Services,13.76,16.38,14.48,18.72,FY2021-FY2025,2025-12-25
ABBOTINDIA,Abbott India Ltd,Healthcare,31.81,8.26,15.41,39.45,FY2021-FY2025,2025-12-25
ACE,Action Construction Equipment Ltd,Capital Goods,22.59,22.08,37.35,27.42,FY2021-FY2025,2025-12-25
ACUTAAS,Acutaas Chemicals Ltd,Healthcare,19.7,24.18,17.73,48.36,FY2021-FY2025,2025-12-25
ADANIENSOL,Adani Energy Solutions Ltd,Power,10.98,19.08,-4.55,53.19,FY2021-FY2025,2025-12-25
ADANIENT,Adani Enterprises Ltd,Metals & Mining,9.21,19.88,49.01,21.69,FY2021-FY2025,2025-12-25
ADANIGREEN,Adani Green Energy Ltd,Power,15.91,29.12,46.75,111.38,FY2021-FY2025,2025-12-25
ADANIPORTS,Adani Ports & Special Economic Zone Ltd,Services,15.98,19.42,15.88,26.24,FY2021-FY2025,2025-12-25
ADANIPOWER,Adani Power Ltd,Power,34.28,16.47,59.01,24.25,FY2021-FY2025,2025-12-25
ATGL,Adani Total Gas Ltd,Oil Gas & Consumable Fuels,21.65,24.14,7.16,96.47,FY2021-FY2025,2025-12-25
ABCAPITAL,Aditya Birla Capital Ltd,Financial Services,14.65,16.1,22.36,25.88,FY2021-FY2025,2025-12-25
ABFRL,Aditya Birla Fashion & Retail Ltd,Consumer Services,-8.37,1.6,,,FY2021-FY2025,2025-12-25
ABLBL,Aditya Birla Lifestyle Brands Ltd,Consumer Services,,,,,FY2021-FY2025,2025-12-25
ABREL,Aditya Birla Real Estate Ltd,Realty,3.68,-34.16,,214.2,FY2021-FY2025,2025-12-25
ABSLAMC,Aditya Birla Sun Life AMC Ltd,Financial Services,29.81,10.52,-35.65,22.04,FY2021-FY2025,2025-12-25
CPPLUS,Aditya Infotech Ltd,Capital Goods,34.61,22.05,-22.88,70.15,FY2021-FY2025,2025-12-25
AEGISLOG,Aegis Logistics Ltd,Oil Gas & Consumable Fuels,17.41,11.97,24.34,33.51,FY2021-FY2025,2025-12-25
AEGISVOPAK,Aegis Vopak Terminals Ltd,Oil Gas & Consumable Fuels,4.55,,,150.76,FY2021-FY2025,2025-12-25
AFCONS,Afcons Infrastructure Ltd,Construction,13.57,6.0,-10.61,31.2,FY2021-FY2025,2025-12-25
AFFLE,Affle 3i Ltd,Information Technology,24.28,34.39,20.79,56.64,FY2021-FY2025,2025-12-25
AJANTPHARM,Ajanta Pharma Ltd,Healthcare,22.46,9.97,7.9,32.85,FY2021-FY2025,2025-12-25
ALKEM,Alkem Laboratories Ltd,Healthcare,18.97,7.9,6.44,28.22,FY2021-FY2025,2025-12-25
ABDL,Allied Blenders & Distillers Ltd,Fast Moving Consumer Goods,4.41,8.43,129.28,65.86,FY2021-FY2025,2025-12-25
ARE&M,Amara Raja Energy & Mobility Ltd,Automobile and Auto Components,13.98,12.43,6.39,22.96,FY2021-FY2025,2025-12-25
AMBER,Amber Enterprises India Ltd,Consumer Durables,8.05,26.9,24.35,138.95,FY2021-FY2025,2025-12-25
AMBUJACEM,Ambuja Cements Ltd,Construction Materials,6.86,,,49.01,FY2021-FY2025,2025-12-25
ANANDRATHI,Anand Rathi Wealth Ltd,Financial Services,38.39,29.13,34.77,68.69,FY2021-FY2025,2025-12-25
ANANTRAJ,Anant Raj Ltd,Realty,5.43,52.47,102.97,36.82,FY2021-FY2025,2025-12-25
ANGELONE,Angel One Ltd,Financial Services,39.68,32.37,29.02,30.15,FY2021-FY2025,2025-12-25
ANTHEM,Anthem Biosciences Ltd,Healthcare,30.7,10.84,-52.09,77.5,FY2021-FY2025,2025-12-25
ANURAS,Anupam Rasayan India Ltd,Chemicals,7.71,12.12,3.82,86.74,FY2021-FY2025,2025-12-25
APARINDS,Apar Industries Ltd,Capital Goods,21.57,23.81,37.28,36.69,FY2021-FY2025,2025-12-25
APOLLOHOSP,Apollo Hospitals Enterprise Ltd,Healthcare,14.7,15.59,57.25,56.44,FY2021-FY2025,2025-12-25
APOLLOTYRE,Apollo Tyres Ltd,Automobile and Auto Components,7.64,8.47,26.23,35.12,FY2021-FY2025,2025-12-25
APTUS,Aptus Value Housing Finance India Ltd,Financial Services,16.29,22.28,-12.18,15.88,FY2021-FY2025,2025-12-25
ASAHIINDIA,Asahi India Glass Ltd,Automobile and Auto Components,15.83,13.67,22.79,80.65,FY2021-FY2025,2025-12-25
ASHOKLEY,Ashok Leyland Ltd,Capital Goods,16.71,20.43,,30.68,FY2021-FY2025,2025-12-25
ASIANPAINT,Asian Paints Ltd,Consumer Durables,26.15,9.32,3.16,70.02,FY2021-FY2025,2025-12-25
ASTERDM,Aster DM Healthcare Ltd,Healthcare,37.92,-13.63,105.19,93.92,FY2021-FY2025,2025-12-25
ASTRAL,Astral Ltd,Capital Goods,19.93,12.92,5.25,75.69,FY2021-FY2025,2025-12-25
ATHERENERG,Ather Energy Ltd,Automobile and Auto Components,-131.76,94.99,,,FY2021-FY2025,2025-12-25
ATUL,Atul Ltd,Chemicals,12.13,8.39,-5.8,30.17,FY2021-FY2025,2025-12-25
AUROPHARMA,Aurobindo Pharma Ltd,Healthcare,13.75,5.07,-8.0,20.29,FY2021-FY2025,2025-12-25
AIIL,Authum Investment & Infrastructure Ltd,Financial Services,26.01,77.95,97.14,13.46,FY2021-FY2025,2025-12-25
DMART,Avenue Supermarts Ltd,Consumer Services,13.01,19.71,19.65,86.95,FY2021-FY2025,2025-12-25
AXISBANK,Axis Bank Ltd,Banks,12.82,14.62,30.99,14.47,FY2021-FY2025,2025-12-25
BEML,BEML Ltd,Capital Goods,7.39,2.49,33.54,61.44,FY2021-FY2025,2025-12-25
BLS,BLS International Services Ltd,Consumer Services,26.35,35.62,58.85,20.62,FY2021-FY2025,2025-12-25
BSE,BSE Ltd,Financial Services,16.58,38.51,55.6,50.73,FY2021-FY2025,2025-12-25
BAJAJ-AUTO,Bajaj Auto Ltd,Automobile and Auto Components,22.23,12.95,9.34,28.61,FY2021-FY2025,2025-12-25
BAJFINANCE,Bajaj Finance Ltd,Financial Services,19.01,21.18,29.57,34.88,FY2021-FY2025,2025-12-25
BAJAJFINSV,Bajaj Finserv Ltd,Financial Services,25.53,17.17,14.62,33.79,FY2021-FY2025,2025-12-25
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financial Services,11.85,10.09,12.31,14.29,FY2021-FY2025,2025-12-25
BAJAJHFL,Bajaj Housing Finance Ltd,Financial Services,12.44,24.86,22.83,32.27,FY2021-FY2025,2025-12-25
BALKRISIND,Balkrishna Industries Ltd,Automobile and Auto Components,18.66,12.56,7.05,34.03,FY2021-FY2025,2025-12-25
BALRAMCHIN,Balrampur Chini Mills Ltd,Fast Moving Consumer Goods,15.09,2.39,-1.08,19.95,FY2021-FY2025,2025-12-25
BANDHANBNK,Bandhan Bank Ltd,Banks,9.77,11.87,4.48,23.89,FY2021-FY2025,2025-12-25
BANKBARODA,Bank of Baroda,Banks,11.77,11.48,68.04,7.77,FY2021-FY2025,2025-12-25
BANKINDIA,Bank of India,Banks,8.03,11.78,26.95,6.53,FY2021-FY2025,2025-12-25
MAHABANK,Bank of Maharashtra,Banks,15.35,16.02,52.65,6.85,FY2021-FY2025,2025-12-25
BATAINDIA,Bata India Ltd,Consumer Durables,11.85,15.36,,69.78,FY2021-FY2025,2025-12-25
BAYERCROP,Bayer CropScience Ltd,Chemicals,24.03,5.13,2.87,29.88,FY2021-FY2025,2025-12-25
BELRISE,Belrise Industries Ltd,Automobile and Auto Components,14.25,10.48,,30.42,FY2021-FY2025,2025-12-25
BERGEPAINT,Berger Paints India Ltd,Consumer Durables,22.26,11.11,10.4,60.12,FY2021-FY2025,2025-12-25
BDL,Bharat Dynamics Ltd,Capital Goods,14.16,11.81,16.35,90.48,FY2021-FY2025,2025-12-25
BEL,Bharat Electronics Ltd,Capital Goods,23.8,10.99,20.46,48.95,FY2021-FY2025,2025-12-25
BHARATFORG,Bharat Forge Ltd,Automobile and Auto Components,13.44,19.35,32.79,54.46,FY2021-FY2025,2025-12-25
BHEL,Bharat Heavy Electricals Ltd,Capital Goods,-0.54,10.36,,122.57,FY2021-FY2025,2025-12-25
BPCL,Bharat Petroleum Corporation Ltd,Oil Gas & Consumable Fuels,24.65,13.85,-3.77,6.52,FY2021-FY2025,2025-12-25
BHARTIARTL,Bharti Airtel Ltd,Telecommunication,-1.67,11.11,,55.75,FY2021-FY2025,2025-12-25
BHARTIHEXA,Bharti Hexacom Ltd,Telecommunication,14.33,13.18,,51.49,FY2021-FY2025,2025-12-25
BIKAJI,Bikaji Foods International Ltd,Fast Moving Consumer Goods,16.19,14.87,-26.4,75.98,FY2021-FY2025,2025-12-25
GROWW,Billionbrains Garage Ventures Ltd,Financial Services,7.72,,,39.13,FY2021-FY2025,2025-12-25
BIOCON,Biocon Ltd,Healthcare,8.02,16.4,6.47,83.48,FY2021-FY2025,2025-12-25
BSOFT,Birlasoft Ltd,Information Technology,17.41,8.61,9.96,27.31,FY2021-FY2025,2025-12-25
BLUEDART,Blue Dart Express Ltd,Services,29.61,11.71,19.91,51.23,FY2021-FY2025,2025-12-25
BLUEJET,Blue Jet Healthcare Ltd,Healthcare,34.76,15.6,-58.5,32.44,FY2021-FY2025,2025-12-25
BLUESTARCO,Blue Star Ltd,Consumer Durables,21.16,22.93,40.72,73.48,FY2021-FY2025,2025-12-25
BBTC,The Bombay Burmah Trading Corporation Ltd,Fast Moving Consumer Goods,21.92,6.44,24.89,11.93,FY2021-FY2025,2025-12-25
BOSCHLTD,Bosch Ltd,Automobile and Auto Components,13.45,13.23,33.12,38.84,FY2021-FY2025,2025-12-25
FIRSTCRY,Brainbees Solutions Ltd,Consumer Services,1.08,13.55,,168.26,FY2021-FY2025,2025-12-25
BRIGADE,Brigade Enterprises Ltd,Realty,8.42,6.79,22.14,54.24,FY2021-FY2025,2025-12-25
BRITANNIA,Britannia Industries Ltd,Fast Moving Consumer Goods,56.37,6.44,3.17,60.45,FY2021-FY2025,2025-12-25
MAPMYINDIA,C.E. Info Systems Ltd,Information Technology,24.1,24.95,-29.57,71.49,FY2021-FY2025,2025-12-25
CCL,CCL Products (India) Ltd,Fast Moving Consumer Goods,17.79,20.12,11.15,34.35,FY2021-FY2025,2025-12-25
CESC,CESC Ltd,Power,13.25,7.89,0.57,15.15,FY2021-FY2025,2025-12-25
CGPOWER,CG Power & Industrial Solutions Ltd,Capital Goods,88.86,27.3,-8.03,92.93,FY2021-FY2025,2025-12-25
CIEINDIA,CIE Automotive India Ltd,Automobile and Auto Components,,,,24.7,FY2021-FY2025,2025-12-25
CRISIL,CRISIL Ltd,Financial Services,,,,50.81,FY2021-FY2025,2025-12-25
CANFINHOME,Can Fin Homes Ltd,Financial Services,18.25,13.96,13.45,12.7,FY2021-FY2025,2025-12-25
CANBK,Canara Bank,Banks,13.27,11.6,40.68,7.42,FY2021-FY2025,2025-12-25
CANHLIFE,Canara HSBC Life Insurance Company Ltd,Financial Services,6.3,2.97,4.23,107.7,FY2021-FY2025,2025-12-25
CAPLIPOINT,Caplin Point Laboratories Ltd,Healthcare,25.58,12.79,17.11,24.54,FY2021-FY2025,2025-12-25
CGCL,Capri Global Capital Ltd,Financial Services,9.78,34.53,21.95,19.68,FY2021-FY2025,2025-12-25
CARBORUNIV,Carborundum Universal Ltd,Capital Goods,14.46,13.21,0.49,67.16,FY2021-FY2025,2025-12-25
CARTRADE,Cartrade Tech Ltd,Consumer Services,2.04,20.72,-35.69,66.4,FY2021-FY2025,2025-12-25
CASTROLIND,Castrol India Ltd,Oil Gas & Consumable Fuels,,,,19.37,FY2021-FY2025,2025-12-25
CEATLTD,CEAT Ltd,Automobile and Auto Components,9.93,11.68,1.81,28.52,FY2021-FY2025,2025-12-25
CEMPRO,Cemindia Projects Ltd,Construction,12.17,27.65,88.16,30.26,FY2021-FY2025,2025-12-25
CENTRALBK,Central Bank of India,Banks,5.02,8.17,,7.19,FY2021-FY2025,2025-12-25
CDSL,Central Depository Services (India) Ltd,Financial Services,28.96,25.76,21.32,66.5,FY2021-FY2025,2025-12-25
CHALET,Chalet Hotels Ltd,Consumer Services,4.52,42.59,,30.65,FY2021-FY2025,2025-12-25
CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,Chemicals,24.09,5.53,0.7,9.81,FY2021-FY2025,2025-12-25
CHENNPETRO,Chennai Petroleum Corporation Ltd,Oil Gas & Consumable Fuels,37.84,21.56,-3.61,5.97,FY2021-FY2025,2025-12-25
CHOICEIN,Choice International Ltd,Financial Services,16.0,39.24,47.43,80.54,FY2021-FY2025,2025-12-25
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Financial Services,39.54,19.02,21.38,14.82,FY2021-FY2025,2025-12-25
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financial Services,19.5,21.99,22.27,29.16,FY2021-FY2025,2025-12-25
CIPLA,Cipla Ltd,Healthcare,14.92,7.53,16.96,26.66,FY2021-FY2025,2025-12-25
CUB,City Union Bank Ltd,Banks,12.32,7.13,13.56,17.04,FY2021-FY2025,2025-12-25
CLEAN,Clean Science & Technology Ltd,Chemicals,31.02,13.56,5.9,39.26,FY2021-FY2025,2025-12-25
COALINDIA,Coal India Ltd,Oil Gas & Consumable Fuels,46.5,9.75,22.72,8.26,FY2021-FY2025,2025-12-25
COCHINSHIP,Cochin Shipyard Ltd,Capital Goods,13.65,11.32,6.34,59.56,FY2021-FY2025,2025-12-25
COFORGE,Coforge Ltd,Information Technology,23.18,20.91,10.06,49.45,FY2021-FY2025,2025-12-25
COHANCE,Cohance Lifesciences Ltd,Healthcare,24.9,3.47,-5.86,60.1,FY2021-FY2025,2025-12-25
COLPAL,Colgate-Palmolive (India) Ltd,Fast Moving Consumer Goods,73.01,4.53,6.77,43.17,FY2021-FY2025,2025-12-25
CAMS,Computer Age Management Services Ltd,Financial Services,42.97,15.03,17.74,40.59,FY2021-FY2025,2025-12-25
CONCORDBIO,Concord Biotech Ltd,Healthcare,21.48,14.27,-32.17,44.99,FY2021-FY2025,2025-12-25
CONCOR,Container Corporation Of India Ltd,Services,9.46,6.7,20.61,30.53,FY2021-FY2025,2025-12-25
COROMANDEL,Coromandel International Ltd,Chemicals,24.37,11.17,9.14,29.64,FY2021-FY2025,2025-12-25
CRAFTSMAN,Craftsman Automation Ltd,Automobile and Auto Components,15.61,29.54,12.1,50.58,FY2021-FY2025,2025-12-25
CREDITACC,CreditAccess Grameen Ltd,Financial Services,12.7,18.51,31.04,42.89,FY2021-FY2025,2025-12-25
