ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
ITC,ITC Ltd,Fast Moving Consumer Goods,26.02,6.58,5.65,24.65,FY2020-FY2024,2024-06-25
ITI,ITI Ltd,Telecommunication,-6.0,-9.3,,,FY2020-FY2024,2024-06-25
INDGN,Indegene Ltd,Healthcare,41.85,25.65,-50.19,90.49,FY2020-FY2024,2024-06-25
INDIACEM,India Cements Ltd,Construction Materials,-0.59,-0.46,,,FY2020-FY2024,2024-06-25
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,29.28,13.38,16.9,43.64,FY2020-FY2024,2024-06-25
INDIANB,Indian Bank,Banks,10.23,21.06,34.6,7.93,FY2020-FY2024,2024-06-25
IEX,Indian Energy Exchange Ltd,Financial Services,44.38,11.81,14.93,43.69,FY2020-FY2024,2024-06-25
INDHOTEL,Indian Hotels Co Ltd,Consumer Services,2.56,8.69,26.99,70.52,FY2020-FY2024,2024-06-25
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,14.86,9.78,97.66,8.25,FY2020-FY2024,2024-06-25
IOB,Indian Overseas Bank,Banks,-4.04,6.68,,44.99,FY2020-FY2024,2024-06-25
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Services,36.28,13.48,16.73,68.26,FY2020-FY2024,2024-06-25
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,13.78,14.71,12.79,35.84,FY2020-FY2024,2024-06-25
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,10.48,15.95,11.21,,FY2020-FY2024,2024-06-25
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,22.24,16.64,9.71,16.96,FY2020-FY2024,2024-06-25
INDUSTOWER,Indus Towers Ltd,Telecommunication,23.44,33.51,4.67,13.7,FY2020-FY2024,2024-06-25
INDUSINDBK,IndusInd Bank Ltd,Banks,12.43,9.71,12.4,13.17,FY2020-FY2024,2024-06-25
NAUKRI,Info Edge (India) Ltd,Consumer Services,24.24,13.34,30.83,95.44,FY2020-FY2024,2024-06-25
INFY,Infosys Ltd,Information Technology,29.24,11.1,10.16,23.87,FY2020-FY2024,2024-06-25
INOXWIND,Inox Wind Ltd,Capital Goods,-13.59,24.62,,,FY2020-FY2024,2024-06-25
INTELLECT,Intellect Design Arena Ltd,Information Technology,14.73,13.22,80.94,47.27,FY2020-FY2024,2024-06-25
INDIGO,Interglobe Aviation Ltd,Services,-100.18,14.02,,21.31,FY2020-FY2024,2024-06-25
IGIL,International Gemological Institute Limited,Services,52.36,,,,FY2020-FY2024,2024-06-25
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,41.34,28.01,-33.5,,FY2020-FY2024,2024-06-25
IPCALAB,Ipca Laboratories Ltd,Healthcare,15.96,10.65,-2.1,49.97,FY2020-FY2024,2024-06-25
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Healthcare,20.83,14.44,15.14,46.36,FY2020-FY2024,2024-06-25
JKCEMENT,J K Cements Ltd,Construction Materials,15.89,14.77,9.76,38.09,FY2020-FY2024,2024-06-25
JBMA,JBM Auto Ltd,Automobile and Auto Components,13.32,20.8,20.87,132.35,FY2020-FY2024,2024-06-25
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,11.1,11.45,37.57,12.08,FY2020-FY2024,2024-06-25
JMFINANCIL,JM Financial Ltd,Financial Services,10.02,6.79,-7.92,19.15,FY2020-FY2024,2024-06-25
JSWCEMENT,JSW Cement Ltd,Construction Materials,8.5,15.68,-10.22,,FY2020-FY2024,2024-06-25
JSWDULUX,JSW Dulux Ltd,Consumer Durables,23.49,8.28,12.44,30.82,FY2020-FY2024,2024-06-25
JSWENERGY,JSW Energy Ltd,Power,8.68,6.78,9.34,61.8,FY2020-FY2024,2024-06-25
JSWINFRA,JSW Infrastructure Ltd,Services,13.68,26.91,-29.41,57.82,FY2020-FY2024,2024-06-25
JSWSTEEL,JSW Steel Ltd,Metals & Mining,17.19,19.0,16.67,31.29,FY2020-FY2024,2024-06-25
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,57.76,,,,FY2020-FY2024,2024-06-25
JPPOWER,Jaiprakash Power Ventures Ltd,Power,-5.05,15.54,,15.6,FY2020-FY2024,2024-06-25
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,4.99,5.83,,7.06,FY2020-FY2024,2024-06-25
JINDALSAW,Jindal Saw Ltd,Capital Goods,8.14,12.51,24.77,9.86,FY2020-FY2024,2024-06-25
JSL,Jindal Stainless Ltd,Metals & Mining,20.86,24.39,86.51,24.91,FY2020-FY2024,2024-06-25
JINDALSTEL,Jindal Steel Ltd,Metals & Mining,13.8,13.69,53.53,20.62,FY2020-FY2024,2024-06-25
JIOFIN,Jio Financial Services Ltd,Financial Services,5.69,12.82,,751.88,FY2020-FY2024,2024-06-25
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,20.62,7.57,7.37,85.44,FY2020-FY2024,2024-06-25
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,12.48,,,60.82,FY2020-FY2024,2024-06-25
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,8.35,2.32,-38.8,20.76,FY2020-FY2024,2024-06-25
JWL,Jupiter Wagons Ltd,Capital Goods,16.65,95.96,,79.54,FY2020-FY2024,2024-06-25
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,4.64,16.23,14.8,152.94,FY2020-FY2024,2024-06-25
KPRMILL,K P R Mill Ltd,Textiles,23.81,12.57,16.56,37.4,FY2020-FY2024,2024-06-25
KEI,KEI Industries Ltd,Capital Goods,19.74,10.64,17.58,67.44,FY2020-FY2024,2024-06-25
KPITTECH,KPIT Technologies Ltd,Information Technology,21.48,17.71,32.16,65.49,FY2020-FY2024,2024-06-25
KAJARIACER,Kajaria Ceramics Ltd,Consumer Durables,16.98,9.76,10.54,53.23,FY2020-FY2024,2024-06-25
KPIL,Kalpataru Projects International Ltd,Construction,12.84,9.14,4.49,38.59,FY2020-FY2024,2024-06-25
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,8.5,12.89,27.82,74.02,FY2020-FY2024,2024-06-25
KARURVYSYA,Karur Vysya Bank Ltd,Banks,9.81,6.52,46.67,9.9,FY2020-FY2024,2024-06-25
KAYNES,Kaynes Technology India Ltd,Capital Goods,13.81,37.44,15.52,117.27,FY2020-FY2024,2024-06-25
KEC,KEC International Ltd,Construction,12.54,10.73,-9.32,56.95,FY2020-FY2024,2024-06-25
KFINTECH,KFin Technologies Ltd,Financial Services,12.86,13.24,116.86,44.17,FY2020-FY2024,2024-06-25
KIRLOSENG,Kirloskar Oil Engines Ltd,Capital Goods,12.6,11.78,18.93,41.99,FY2020-FY2024,2024-06-25
KOTAKBANK,Kotak Mahindra Bank Ltd,Banks,13.96,10.93,15.33,16.41,FY2020-FY2024,2024-06-25
KIMS,Krishna Institute of Medical Sciences Ltd,Healthcare,24.39,17.34,19.35,52.0,FY2020-FY2024,2024-06-25
LTF,L&T Finance Ltd,Financial Services,8.18,0.21,6.2,18.4,FY2020-FY2024,2024-06-25
LTTS,L&T Technology Services Ltd,Information Technology,25.8,11.42,9.49,39.58,FY2020-FY2024,2024-06-25
LGEINDIA,LG Electronics India Ltd,Consumer Durables,26.87,6.33,,,FY2020-FY2024,2024-06-25
LICHSGFIN,LIC Housing Finance Ltd,Financial Services,13.09,6.68,12.7,8.48,FY2020-FY2024,2024-06-25
LTFOODS,L T Foods Ltd,Fast Moving Consumer Goods,17.16,13.45,24.25,15.37,FY2020-FY2024,2024-06-25
LTM,LTM Ltd,Information Technology,30.04,26.7,12.13,33.25,FY2020-FY2024,2024-06-25
LT,Larsen & Toubro Ltd,Construction,16.09,8.74,6.91,36.39,FY2020-FY2024,2024-06-25
LATENTVIEW,Latent View Analytics Ltd,Information Technology,18.18,15.64,-38.81,64.62,FY2020-FY2024,2024-06-25
LAURUSLABS,Laurus Labs Ltd,Healthcare,22.76,12.22,-8.98,156.36,FY2020-FY2024,2024-06-25
THELEELA,Leela Palaces Hotels & Resorts Ltd,Consumer Services,,29.92,,,FY2020-FY2024,2024-06-25
LEMONTREE,Lemon Tree Hotels Ltd,Consumer Services,2.79,5.75,24.37,116.64,FY2020-FY2024,2024-06-25
LENSKART,Lenskart Solutions Ltd,Consumer Services,1.93,,,,FY2020-FY2024,2024-06-25
LICI,Life Insurance Corporation of India,Financial Services,141.17,6.47,,15.57,FY2020-FY2024,2024-06-25
LINDEINDIA,Linde India Ltd,Chemicals,13.01,,,162.18,FY2020-FY2024,2024-06-25
LLOYDSME,Lloyds Metals & Energy Ltd,Metals & Mining,19.25,77.52,77.15,26.57,FY2020-FY2024,2024-06-25
LODHA,Lodha Developers Ltd,Realty,9.49,-3.68,11.13,84.92,FY2020-FY2024,2024-06-25
LUPIN,Lupin Ltd,Healthcare,4.88,5.87,26.02,25.97,FY2020-FY2024,2024-06-25
MMTC,MMTC Ltd,Services,-7.5,-83.45,,126.47,FY2020-FY2024,2024-06-25
MRF,MRF Ltd,Automobile and Auto Components,9.16,9.16,7.91,25.75,FY2020-FY2024,2024-06-25
MGL,Mahanagar Gas Ltd,Oil Gas & Consumable Fuels,23.08,16.01,10.19,12.19,FY2020-FY2024,2024-06-25
M&MFIN,Mahindra & Mahindra Financial Services Ltd,Financial Services,8.76,5.88,12.45,20.54,FY2020-FY2024,2024-06-25
M&M,Mahindra & Mahindra Ltd,Automobile and Auto Components,12.25,13.03,145.32,31.98,FY2020-FY2024,2024-06-25
MANAPPURAM,Manappuram Finance Ltd,Financial Services,21.91,10.12,8.28,7.19,FY2020-FY2024,2024-06-25
MRPL,Mangalore Refinery And Petrochemicals Ltd,Oil Gas & Consumable Fuels,14.3,12.13,,14.07,FY2020-FY2024,2024-06-25
MANKIND,Mankind Pharma Ltd,Healthcare,25.16,11.83,13.17,44.22,FY2020-FY2024,2024-06-25
MARICO,Marico Ltd,Fast Moving Consumer Goods,37.51,5.7,7.66,51.99,FY2020-FY2024,2024-06-25
MARUTI,Maruti Suzuki India Ltd,Automobile and Auto Components,11.98,13.4,17.95,25.82,FY2020-FY2024,2024-06-25
MFSL,Max Financial Services Ltd,Financial Services,12.98,20.62,12.86,89.93,FY2020-FY2024,2024-06-25
MAXHEALTH,Max Healthcare Institute Ltd,Healthcare,7.93,38.55,58.14,85.55,FY2020-FY2024,2024-06-25
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Capital Goods,21.76,14.06,32.72,33.87,FY2020-FY2024,2024-06-25
MEESHO,Meesho Ltd,Consumer Services,-582.08,,,,FY2020-FY2024,2024-06-25
MINDACORP,Minda Corporation Ltd,Automobile and Auto Components,6.07,12.53,,55.23,FY2020-FY2024,2024-06-25
MSUMI,Motherson Sumi Wiring India Ltd,Automobile and Auto Components,52.0,,,50.73,FY2020-FY2024,2024-06-25
MOTILALOFS,Motilal Oswal Financial Services Ltd,Financial Services,22.78,24.69,67.57,14.4,FY2020-FY2024,2024-06-25
MPHASIS,Mphasis Ltd,Information Technology,20.59,8.47,5.31,29.36,FY2020-FY2024,2024-06-25
MCX,Multi Commodity Exchange of India Ltd,Financial Services,12.09,11.44,-18.86,111.37,FY2020-FY2024,2024-06-25
MUTHOOTFIN,Muthoot Finance Ltd,Financial Services,23.54,9.24,6.6,15.44,FY2020-FY2024,2024-06-25
NATCOPHARM,Natco Pharma Ltd,Healthcare,13.88,15.87,25.09,13.14,FY2020-FY2024,2024-06-25
NBCC,NBCC (India) Ltd,Construction,14.21,5.17,38.73,69.63,FY2020-FY2024,2024-06-25
NCC,NCC Ltd,Construction,8.79,18.55,15.45,27.22,FY2020-FY2024,2024-06-25
NHPC,NHPC Ltd,Power,11.09,-0.77,4.52,28.15,FY2020-FY2024,2024-06-25
NLCINDIA,NLC India Ltd,Power,10.13,4.72,5.17,16.2,FY2020-FY2024,2024-06-25
NMDC,NMDC Ltd,Metals & Mining,25.02,12.74,10.26,13.4,FY2020-FY2024,2024-06-25
NSLNISP,NMDC Steel Ltd,Metals & Mining,-9.59,,,,FY2020-FY2024,2024-06-25
NTPCGREEN,NTPC Green Energy Ltd,Power,6.63,,,,FY2020-FY2024,2024-06-25
NTPC,NTPC Ltd,Power,12.31,10.28,12.86,16.29,FY2020-FY2024,2024-06-25
NH,Narayana Hrudayalaya Ltd,Healthcare,20.16,9.35,46.01,30.41,FY2020-FY2024,2024-06-25
NATIONALUM,National Aluminium Company Ltd,Metals & Mining,12.99,9.19,71.5,15.89,FY2020-FY2024,2024-06-25
NAVA,Nava Ltd,Power,16.05,6.71,31.0,10.33,FY2020-FY2024,2024-06-25
NAVINFLUOR,Navin Fluorine International Ltd,Chemicals,19.08,14.22,-7.95,70.34,FY2020-FY2024,2024-06-25
NESTLEIND,Nestle India Ltd,Fast Moving Consumer Goods,,,,74.27,FY2020-FY2024,2024-06-25
NETWEB,Netweb Technologies India Ltd,Information Technology,47.95,35.93,14.28,167.02,FY2020-FY2024,2024-06-25
NEULANDLAB,Neuland Laboratories Ltd,Healthcare,13.04,15.36,79.28,25.09,FY2020-FY2024,2024-06-25
NEWGEN,Newgen Software Technologies Ltd,Information Technology,19.9,13.48,28.09,52.39,FY2020-FY2024,2024-06-25
NAM-INDIA,Nippon Life India Asset Management Ltd,Financial Services,22.56,11.3,20.99,34.72,FY2020-FY2024,2024-06-25
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,-11.99,31.24,,,FY2020-FY2024,2024-06-25
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,8.14,13.45,,149.52,FY2020-FY2024,2024-06-25
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,1.33,9.58,-16.67,92.22,FY2020-FY2024,2024-06-25
OBEROIRLTY,Oberoi Realty Ltd,Realty,11.74,14.97,22.82,31.32,FY2020-FY2024,2024-06-25
ONGC,Oil & Natural Gas Corpn Ltd,Oil Gas & Consumable Fuels,13.19,8.68,35.38,7.64,FY2020-FY2024,2024-06-25
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,21.26,11.27,6.15,11.17,FY2020-FY2024,2024-06-25
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,-3.52,110.16,,,FY2020-FY2024,2024-06-25
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,4.99,41.84,41.5,175.7,FY2020-FY2024,2024-06-25
PAYTM,One 97 Communications Ltd,Financial Services,-21.64,19.72,,,FY2020-FY2024,2024-06-25
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,-60.03,,,,FY2020-FY2024,2024-06-25
OFSS,Oracle Financial Services Software Ltd,Information Technology,26.51,5.57,8.5,36.14,FY2020-FY2024,2024-06-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.05,12.52,-80.1,2519.25,FY2020-FY2024,2024-06-25
PCBL,PCBL Chemical Ltd,Chemicals,17.12,14.63,9.38,20.09,FY2020-FY2024,2024-06-25
PGEL,PG Electroplast Ltd,Consumer Durables,9.31,17.28,87.34,99.27,FY2020-FY2024,2024-06-25
PIIND,P I Industries Ltd,Chemicals,18.3,17.89,27.37,32.59,FY2020-FY2024,2024-06-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,9.96,-3.62,18.36,12.77,FY2020-FY2024,2024-06-25
PTCIL,PTC Industries Ltd,Capital Goods,9.28,28.62,86.1,528.95,FY2020-FY2024,2024-06-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-15.9,12.42,,,FY2020-FY2024,2024-06-25
PAGEIND,Page Industries Ltd,Textiles,44.45,9.17,10.65,77.08,FY2020-FY2024,2024-06-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,11.72,22.52,-67.43,30.8,FY2020-FY2024,2024-06-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,13.19,19.33,-39.43,56.51,FY2020-FY2024,2024-06-25
PERSISTENT,Persistent Systems Ltd,Information Technology,20.76,22.46,26.1,51.86,FY2020-FY2024,2024-06-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,24.66,8.26,6.21,12.2,FY2020-FY2024,2024-06-25
PFIZER,Pfizer Ltd,Healthcare,18.63,0.38,1.61,34.67,FY2020-FY2024,2024-06-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,10.24,15.46,23.04,58.92,FY2020-FY2024,2024-06-25
PWL,Physicswallah Ltd,Consumer Services,48.99,,,,FY2020-FY2024,2024-06-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.98,11.17,9.12,87.44,FY2020-FY2024,2024-06-25
PINELABS,Pine Labs Ltd,Financial Services,-4.51,14.96,,,FY2020-FY2024,2024-06-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,-219.83,-6.42,,,FY2020-FY2024,2024-06-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,5.29,,,40.78,FY2020-FY2024,2024-06-25
POLYMED,Poly Medicure Ltd,Healthcare,18.33,14.89,19.9,73.61,FY2020-FY2024,2024-06-25
POLYCAB,Polycab India Ltd,Capital Goods,21.35,15.36,18.43,59.82,FY2020-FY2024,2024-06-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,4.09,16.61,85.1,18.57,FY2020-FY2024,2024-06-25
PFC,Power Finance Corporation Ltd,Financial Services,26.45,8.03,22.64,7.68,FY2020-FY2024,2024-06-25
POWERGRID,Power Grid Corporation of India Ltd,Power,19.29,3.96,7.08,19.31,FY2020-FY2024,2024-06-25
PREMIERENE,Premier Energies Ltd,Capital Goods,11.85,27.12,42.39,,FY2020-FY2024,2024-06-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,19.05,-0.62,27.79,59.34,FY2020-FY2024,2024-06-25
PNB,Punjab National Bank,Banks,4.08,14.71,66.31,11.79,FY2020-FY2024,2024-06-25
RRKABEL,R R Kabel Ltd,Capital Goods,17.59,21.62,-12.77,68.57,FY2020-FY2024,2024-06-25
RBLBANK,RBL Bank Ltd,Banks,4.94,7.14,16.19,12.33,FY2020-FY2024,2024-06-25
RECLTD,REC Ltd,Financial Services,19.82,9.68,23.26,9.18,FY2020-FY2024,2024-06-25
RHIM,RHI Magnesita India Ltd,Capital Goods,9.96,32.33,,,FY2020-FY2024,2024-06-25
RITES,Rites Ltd,Construction,21.25,-0.17,-5.11,40.0,FY2020-FY2024,2024-06-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.59,11.38,2.71,88.49,FY2020-FY2024,2024-06-25
RVNL,Rail Vikas Nigam Ltd,Construction,18.42,8.53,15.43,58.7,FY2020-FY2024,2024-06-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,12.17,18.89,12.22,59.5,FY2020-FY2024,2024-06-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,19.15,12.52,11.01,61.25,FY2020-FY2024,2024-06-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,11.82,24.96,93.75,54.52,FY2020-FY2024,2024-06-25
REDINGTON,Redington Ltd,Services,18.87,11.66,18.69,13.92,FY2020-FY2024,2024-06-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,9.69,8.54,12.07,28.62,FY2020-FY2024,2024-06-25
RPOWER,Reliance Power Ltd,Power,0.35,,,165.94,FY2020-FY2024,2024-06-25
SBFC,SBFC Finance Ltd,Financial Services,7.43,18.02,36.88,34.09,FY2020-FY2024,2024-06-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,23.09,12.85,13.81,28.59,FY2020-FY2024,2024-06-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.77,24.69,5.87,72.13,FY2020-FY2024,2024-06-25
SJVN,SJVN Ltd,Power,10.18,-0.93,-10.28,51.94,FY2020-FY2024,2024-06-25
SRF,SRF Ltd,Chemicals,20.49,12.76,4.91,59.35,FY2020-FY2024,2024-06-25
SAGILITY,Sagility Ltd,Information Technology,1.59,,,,FY2020-FY2024,2024-06-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,6.55,14.37,,,FY2020-FY2024,2024-06-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,8.34,-8.28,-13.68,10.46,FY2020-FY2024,2024-06-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.43,10.2,10.1,40.9,FY2020-FY2024,2024-06-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,-3.27,15.16,,283.96,FY2020-FY2024,2024-06-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,17.92,14.1,33.5,14.48,FY2020-FY2024,2024-06-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,15.93,9.04,32.29,56.15,FY2020-FY2024,2024-06-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,78.98,FY2020-FY2024,2024-06-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,714.28,9.78,,116.5,FY2020-FY2024,2024-06-25
SCI,Shipping Corporation of India Ltd,Services,8.75,2.67,15.09,15.46,FY2020-FY2024,2024-06-25
SHREECEM,Shree Cement Ltd,Construction Materials,12.6,9.66,9.3,47.04,FY2020-FY2024,2024-06-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,14.39,17.05,14.57,13.79,FY2020-FY2024,2024-06-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,20.07,24.7,20.55,15.83,FY2020-FY2024,2024-06-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,,FY2020-FY2024,2024-06-25
SIEMENS,Siemens Ltd,Capital Goods,,,,64.12,FY2020-FY2024,2024-06-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-30.47,31.7,,3254.3,FY2020-FY2024,2024-06-25
SOBHA,Sobha Ltd,Realty,5.59,-3.77,-29.48,509.63,FY2020-FY2024,2024-06-25
SOLARINDS,Solar Industries India Ltd,Chemicals,26.45,22.1,25.6,98.18,FY2020-FY2024,2024-06-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,26.18,25.14,-35.07,67.35,FY2020-FY2024,2024-06-25
SONATSOFTW,Sonata Software Ltd,Information Technology,33.5,18.14,2.17,57.68,FY2020-FY2024,2024-06-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,-4.53,22.97,21.47,34.65,FY2020-FY2024,2024-06-25
SBIN,State Bank of India,Banks,13.19,10.23,27.68,11.0,FY2020-FY2024,2024-06-25
SAIL,Steel Authority of India Ltd,Metals & Mining,9.77,11.31,7.66,21.86,FY2020-FY2024,2024-06-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,21.22,3.24,12.54,56.54,FY2020-FY2024,2024-06-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,10.84,8.11,20.53,33.89,FY2020-FY2024,2024-06-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,21.82,4.0,6.8,16.16,FY2020-FY2024,2024-06-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,15.88,9.1,12.65,35.57,FY2020-FY2024,2024-06-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,25.65,12.95,18.01,66.07,FY2020-FY2024,2024-06-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,33.9,14.04,28.21,37.57,FY2020-FY2024,2024-06-25
SUZLON,Suzlon Energy Ltd,Capital Goods,30.77,73.22,,176.83,FY2020-FY2024,2024-06-25
SWANCORP,Swan Corp Ltd,Chemicals,0.23,4.69,-16.26,4691.79,FY2020-FY2024,2024-06-25
SWIGGY,Swiggy Ltd,Consumer Services,-49.18,14.15,,,FY2020-FY2024,2024-06-25
SYNGENE,Syngene International Ltd,Healthcare,15.08,11.64,4.26,58.25,FY2020-FY2024,2024-06-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.62,29.62,-65.75,90.62,FY2020-FY2024,2024-06-25
TBOTEK,TBO Tek Ltd,Consumer Services,26.81,19.53,-44.99,77.77,FY2020-FY2024,2024-06-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,22.06,15.52,21.97,67.54,FY2020-FY2024,2024-06-25
TATACAP,Tata Capital Ltd,Financial Services,12.37,,,,FY2020-FY2024,2024-06-25
TATACHEM,Tata Chemicals Ltd,Chemicals,16.8,8.29,-47.93,,FY2020-FY2024,2024-06-25
TATACOMM,Tata Communications Ltd,Telecommunication,7.86,6.81,25.05,80.64,FY2020-FY2024,2024-06-25
TCS,Tata Consultancy Services Ltd,Information Technology,43.49,8.95,8.04,29.49,FY2020-FY2024,2024-06-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,6.73,9.55,19.36,94.18,FY2020-FY2024,2024-06-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,33.61,17.15,25.34,56.31,FY2020-FY2024,2024-06-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.32,21.74,33.57,91.19,FY2020-FY2024,2024-06-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2020-FY2024,2024-06-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,-2.6,10.78,,31.47,FY2020-FY2024,2024-06-25
TATAPOWER,Tata Power Company Ltd,Power,10.47,16.1,25.21,37.95,FY2020-FY2024,2024-06-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,16.26,18.45,15.94,63.81,FY2020-FY2024,2024-06-25
TATATECH,Tata Technologies Ltd,Information Technology,33.39,17.02,,37.01,FY2020-FY2024,2024-06-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,2.03,,,FY2020-FY2024,2024-06-25
TECHM,Tech Mahindra Ltd,Information Technology,17.09,7.12,-10.38,54.32,FY2020-FY2024,2024-06-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.45,11.51,8.91,45.44,FY2020-FY2024,2024-06-25
TEGA,Tega Industries Ltd,Capital Goods,19.33,16.86,20.71,51.75,FY2020-FY2024,2024-06-25
TEJASNET,Tejas Networks Ltd,Telecommunication,-3.54,45.0,,134.1,FY2020-FY2024,2024-06-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,45.08,,,,FY2020-FY2024,2024-06-25
NIACL,New India Assurance Company Ltd,Financial Services,4.46,8.84,-5.0,37.98,FY2020-FY2024,2024-06-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,10.26,11.71,-9.9,61.9,FY2020-FY2024,2024-06-25
THERMAX,Thermax Ltd,Capital Goods,10.12,10.22,24.88,85.5,FY2020-FY2024,2024-06-25
TIMKEN,Timken India Ltd,Capital Goods,17.45,12.46,9.76,83.7,FY2020-FY2024,2024-06-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,6.04,21.02,,69.94,FY2020-FY2024,2024-06-25
TITAN,Titan Company Ltd,Consumer Durables,25.44,19.4,18.42,87.4,FY2020-FY2024,2024-06-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,20.8,6.21,10.08,55.22,FY2020-FY2024,2024-06-25
TORNTPOWER,Torrent Power Ltd,Power,13.61,14.79,9.32,31.58,FY2020-FY2024,2024-06-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,5.56,12.99,139.01,143.09,FY2020-FY2024,2024-06-25
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,18.46,12.52,22.55,,FY2020-FY2024,2024-06-25
TRENT,Trent Ltd,Consumer Services,11.85,28.84,64.71,164.62,FY2020-FY2024,2024-06-25
TRIDENT,Trident Ltd,Textiles,12.68,7.57,0.59,60.33,FY2020-FY2024,2024-06-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,26.82,15.12,17.57,66.0,FY2020-FY2024,2024-06-25
