ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TRIDENT,Trident Ltd,Textiles,12.07,9.05,4.0,33.85,FY2021-FY2025,2026-03-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,28.35,23.33,28.81,39.53,FY2021-FY2025,2026-03-25
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.32,26.19,19.51,75.08,FY2021-FY2025,2026-03-25
UCOBANK,UCO Bank,Banks,6.62,11.65,59.64,11.47,FY2021-FY2025,2026-03-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,16.89,21.35,34.0,49.59,FY2021-FY2025,2026-03-25
UPL,UPL Ltd,Chemicals,9.96,3.8,-20.48,26.43,FY2021-FY2025,2026-03-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,16.25,9.63,7.96,28.76,FY2021-FY2025,2026-03-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,11.95,11.17,1.6,37.39,FY2021-FY2025,2026-03-25
UNIONBANK,Union Bank of India,Banks,11.53,8.99,39.51,6.62,FY2021-FY2025,2026-03-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.22,16.01,31.31,99.74,FY2021-FY2025,2026-03-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.98,8.22,32.73,50.46,FY2021-FY2025,2026-03-25
URBANCO,Urban Company Ltd,Consumer Services,-13.38,26.79,,,FY2021-FY2025,2026-03-25
USHAMART,Usha Martin Ltd,Capital Goods,16.85,10.62,22.18,25.33,FY2021-FY2025,2026-03-25
VTL,Vardhman Textiles Ltd,Textiles,11.03,9.77,16.23,20.91,FY2021-FY2025,2026-03-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,46.38,FY2021-FY2025,2026-03-25
VEDL,Vedanta Ltd,Metals & Mining,33.83,-6.55,4.2,14.52,FY2021-FY2025,2026-03-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,22.05,12.55,-5.65,52.48,FY2021-FY2025,2026-03-25
VMM,Vishal Mega Mart Ltd,Consumer Services,6.51,19.21,39.43,55.38,FY2021-FY2025,2026-03-25
IDEA,Vodafone Idea Ltd,Telecommunication,,0.7,,2.74,FY2021-FY2025,2026-03-25
VOLTAS,Voltas Ltd,Consumer Durables,8.29,15.32,9.89,110.14,FY2021-FY2025,2026-03-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.24,49.21,91.86,23.75,FY2021-FY2025,2026-03-25
WELCORP,Welspun Corp Ltd,Capital Goods,17.73,14.34,19.84,12.6,FY2021-FY2025,2026-03-25
WELSPUNLIV,Welspun Living Ltd,Textiles,13.41,7.52,4.4,51.62,FY2021-FY2025,2026-03-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,10.69,6.06,0.41,33.86,FY2021-FY2025,2026-03-25
WIPRO,Wipro Ltd,Information Technology,17.48,7.54,4.95,14.9,FY2021-FY2025,2026-03-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-1.91,7.27,,56.22,FY2021-FY2025,2026-03-25
YESBANK,Yes Bank Ltd,Banks,0.17,9.04,,15.9,FY2021-FY2025,2026-03-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,11.44,15.33,34.61,49.87,FY2021-FY2025,2026-03-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,5.02,1.42,-3.23,24.08,FY2021-FY2025,2026-03-25
ZENTEC,Zen Technologies Ltd,Capital Goods,16.26,77.68,139.98,63.36,FY2021-FY2025,2026-03-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.92,6.91,16.56,16.0,FY2021-FY2025,2026-03-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,20.85,9.01,16.63,17.18,FY2021-FY2025,2026-03-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.43,7.73,23.92,66.85,FY2021-FY2025,2026-03-25
ECLERX,eClerx Services Ltd,Services,25.36,16.57,16.04,18.81,FY2021-FY2025,2026-03-25
