ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TRITURBINE,Triveni Turbine Ltd,Capital Goods,28.35,23.33,28.81,55.62,FY2021-FY2025,2025-06-25
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.32,26.19,19.51,85.94,FY2021-FY2025,2025-06-25
UCOBANK,UCO Bank,Banks,6.62,11.65,59.64,14.33,FY2021-FY2025,2025-06-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,16.89,21.35,34.0,58.6,FY2021-FY2025,2025-06-25
UPL,UPL Ltd,Chemicals,9.96,3.8,-20.48,45.21,FY2021-FY2025,2025-06-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,16.25,9.63,7.96,22.29,FY2021-FY2025,2025-06-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,11.95,11.17,1.6,49.52,FY2021-FY2025,2025-06-25
UNIONBANK,Union Bank of India,Banks,11.53,8.99,39.51,5.8,FY2021-FY2025,2025-06-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.22,16.01,31.31,113.53,FY2021-FY2025,2025-06-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.98,8.22,32.73,68.2,FY2021-FY2025,2025-06-25
URBANCO,Urban Company Ltd,Consumer Services,-13.38,26.79,,,FY2021-FY2025,2025-06-25
USHAMART,Usha Martin Ltd,Capital Goods,16.85,10.62,22.18,23.39,FY2021-FY2025,2025-06-25
VTL,Vardhman Textiles Ltd,Textiles,11.03,9.77,16.23,15.88,FY2021-FY2025,2025-06-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,61.0,FY2021-FY2025,2025-06-25
VEDL,Vedanta Ltd,Metals & Mining,33.83,-6.55,4.2,12.08,FY2021-FY2025,2025-06-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,22.05,12.55,-5.65,63.51,FY2021-FY2025,2025-06-25
VMM,Vishal Mega Mart Ltd,Consumer Services,6.51,19.21,39.43,86.07,FY2021-FY2025,2025-06-25
IDEA,Vodafone Idea Ltd,Telecommunication,,0.7,,,FY2021-FY2025,2025-06-25
VOLTAS,Voltas Ltd,Consumer Durables,8.29,15.32,9.89,66.17,FY2021-FY2025,2025-06-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.24,49.21,91.86,37.37,FY2021-FY2025,2025-06-25
WELCORP,Welspun Corp Ltd,Capital Goods,17.73,14.34,19.84,11.57,FY2021-FY2025,2025-06-25
WELSPUNLIV,Welspun Living Ltd,Textiles,13.41,7.52,4.4,22.59,FY2021-FY2025,2025-06-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,10.69,6.06,0.41,49.43,FY2021-FY2025,2025-06-25
WIPRO,Wipro Ltd,Information Technology,17.48,7.54,4.95,20.47,FY2021-FY2025,2025-06-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-1.91,7.27,,582.09,FY2021-FY2025,2025-06-25
YESBANK,Yes Bank Ltd,Banks,0.17,9.04,,22.59,FY2021-FY2025,2025-06-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,11.44,15.33,34.61,51.59,FY2021-FY2025,2025-06-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,5.02,1.42,-3.23,20.39,FY2021-FY2025,2025-06-25
ZENTEC,Zen Technologies Ltd,Capital Goods,16.26,77.68,139.98,71.7,FY2021-FY2025,2025-06-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.92,6.91,16.56,28.19,FY2021-FY2025,2025-06-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,20.85,9.01,16.63,20.95,FY2021-FY2025,2025-06-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.43,7.73,23.92,39.71,FY2021-FY2025,2025-06-25
ECLERX,eClerx Services Ltd,Services,25.36,16.57,16.04,29.04,FY2021-FY2025,2025-06-25
