ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,32.35,33.54,0.89,39.97,FY2022-FY2026,2026-06-25
TRENT,Trent Ltd,Consumer Services,24.31,34.87,74.73,97.42,FY2022-FY2026,2026-06-25
TRIDENT,Trident Ltd,Textiles,11.76,-0.86,-14.71,34.7,FY2022-FY2026,2026-06-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,30.1,20.68,5.64,65.18,FY2022-FY2026,2026-06-25
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.86,12.92,-3.76,98.99,FY2022-FY2026,2026-06-25
UCOBANK,UCO Bank,Banks,6.96,11.9,23.16,12.2,FY2022-FY2026,2026-06-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,18.57,18.78,27.18,53.87,FY2022-FY2026,2026-06-25
UPL,UPL Ltd,Chemicals,7.87,2.31,-11.59,26.19,FY2022-FY2026,2026-06-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,15.04,5.18,-5.67,29.96,FY2022-FY2026,2026-06-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,11.55,10.97,1.72,40.8,FY2022-FY2026,2026-06-25
UNIONBANK,Union Bank of India,Banks,13.51,9.38,27.01,6.88,FY2022-FY2026,2026-06-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,9.44,9.62,2.49,86.05,FY2022-FY2026,2026-06-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,20.45,5.12,17.26,52.94,FY2022-FY2026,2026-06-25
URBANCO,Urban Company Ltd,Consumer Services,-7.9,29.4,,,FY2022-FY2026,2026-06-25
USHAMART,Usha Martin Ltd,Capital Goods,17.61,6.55,9.85,30.78,FY2022-FY2026,2026-06-25
VTL,Vardhman Textiles Ltd,Textiles,11.14,0.51,-13.61,24.78,FY2022-FY2026,2026-06-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,61.2,FY2022-FY2026,2026-06-25
VEDL,Vedanta Ltd,Metals & Mining,39.73,-9.99,-2.54,6.33,FY2022-FY2026,2026-06-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,20.64,11.99,9.33,76.92,FY2022-FY2026,2026-06-25
VMM,Vishal Mega Mart Ltd,Consumer Services,8.4,18.22,31.95,65.63,FY2022-FY2026,2026-06-25
IDEA,Vodafone Idea Ltd,Telecommunication,,3.04,,4.54,FY2022-FY2026,2026-06-25
VOLTAS,Voltas Ltd,Consumer Durables,7.16,12.42,-5.69,116.85,FY2022-FY2026,2026-06-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,33.75,56.2,101.96,23.51,FY2022-FY2026,2026-06-25
WELCORP,Welspun Corp Ltd,Capital Goods,17.1,20.85,29.45,23.15,FY2022-FY2026,2026-06-25
WELSPUNLIV,Welspun Living Ltd,Textiles,10.96,0.19,-18.65,75.91,FY2022-FY2026,2026-06-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,9.55,5.33,-12.31,34.78,FY2022-FY2026,2026-06-25
WIPRO,Wipro Ltd,Information Technology,16.65,3.15,2.44,13.86,FY2022-FY2026,2026-06-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-8.86,4.85,,102.73,FY2022-FY2026,2026-06-25
YESBANK,Yes Bank Ltd,Banks,4.16,9.7,21.67,22.12,FY2022-FY2026,2026-06-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,15.0,10.13,29.49,59.0,FY2022-FY2026,2026-06-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,3.85,-0.21,-22.43,40.44,FY2022-FY2026,2026-06-25
ZENTEC,Zen Technologies Ltd,Capital Goods,18.39,57.94,143.57,89.72,FY2022-FY2026,2026-06-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,16.68,6.03,13.1,13.02,FY2022-FY2026,2026-06-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,21.12,12.2,2.71,22.2,FY2022-FY2026,2026-06-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.52,14.54,-8.58,85.52,FY2022-FY2026,2026-06-25
ECLERX,eClerx Services Ltd,Services,27.13,13.77,12.82,18.55,FY2022-FY2026,2026-06-25
