ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
ITC,ITC Ltd,Fast Moving Consumer Goods,26.02,6.58,5.65,30.26,FY2020-FY2024,2024-09-25
ITI,ITI Ltd,Telecommunication,-6.0,-9.3,,,FY2020-FY2024,2024-09-25
INDGN,Indegene Ltd,Healthcare,41.85,25.65,-50.19,102.06,FY2020-FY2024,2024-09-25
INDIACEM,India Cements Ltd,Construction Materials,-0.59,-0.46,,,FY2020-FY2024,2024-09-25
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,29.28,13.38,16.9,42.38,FY2020-FY2024,2024-09-25
INDIANB,Indian Bank,Banks,10.23,21.06,34.6,7.33,FY2020-FY2024,2024-09-25
IEX,Indian Energy Exchange Ltd,Financial Services,44.38,11.81,14.93,54.4,FY2020-FY2024,2024-09-25
INDHOTEL,Indian Hotels Co Ltd,Consumer Services,2.56,8.69,26.99,60.78,FY2020-FY2024,2024-09-25
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,14.86,9.78,97.66,15.24,FY2020-FY2024,2024-09-25
IOB,Indian Overseas Bank,Banks,-4.04,6.68,,39.39,FY2020-FY2024,2024-09-25
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Services,36.28,13.48,16.73,60.68,FY2020-FY2024,2024-09-25
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,13.78,14.71,12.79,32.1,FY2020-FY2024,2024-09-25
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,10.48,15.95,11.21,,FY2020-FY2024,2024-09-25
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,22.24,16.64,9.71,20.73,FY2020-FY2024,2024-09-25
INDUSTOWER,Indus Towers Ltd,Telecommunication,23.44,33.51,4.67,14.33,FY2020-FY2024,2024-09-25
INDUSINDBK,IndusInd Bank Ltd,Banks,12.43,9.71,12.4,13.99,FY2020-FY2024,2024-09-25
NAUKRI,Info Edge (India) Ltd,Consumer Services,24.24,13.34,30.83,141.92,FY2020-FY2024,2024-09-25
INFY,Infosys Ltd,Information Technology,29.24,11.1,10.16,29.21,FY2020-FY2024,2024-09-25
INOXWIND,Inox Wind Ltd,Capital Goods,-13.59,24.62,,1268.45,FY2020-FY2024,2024-09-25
INTELLECT,Intellect Design Arena Ltd,Information Technology,14.73,13.22,80.94,47.1,FY2020-FY2024,2024-09-25
INDIGO,Interglobe Aviation Ltd,Services,-100.18,14.02,,28.7,FY2020-FY2024,2024-09-25
IGIL,International Gemological Institute Limited,Services,52.36,,,,FY2020-FY2024,2024-09-25
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,41.34,28.01,-33.5,,FY2020-FY2024,2024-09-25
IPCALAB,Ipca Laboratories Ltd,Healthcare,15.96,10.65,-2.1,55.87,FY2020-FY2024,2024-09-25
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Healthcare,20.83,14.44,15.14,49.58,FY2020-FY2024,2024-09-25
JKCEMENT,J K Cements Ltd,Construction Materials,15.89,14.77,9.76,45.37,FY2020-FY2024,2024-09-25
JBMA,JBM Auto Ltd,Automobile and Auto Components,13.32,20.8,20.87,118.07,FY2020-FY2024,2024-09-25
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,11.1,11.45,37.57,15.07,FY2020-FY2024,2024-09-25
JMFINANCIL,JM Financial Ltd,Financial Services,10.02,6.79,-7.92,26.99,FY2020-FY2024,2024-09-25
JSWCEMENT,JSW Cement Ltd,Construction Materials,8.5,15.68,-10.22,,FY2020-FY2024,2024-09-25
JSWDULUX,JSW Dulux Ltd,Consumer Durables,23.49,8.28,12.44,38.54,FY2020-FY2024,2024-09-25
JSWENERGY,JSW Energy Ltd,Power,8.68,6.78,9.34,69.36,FY2020-FY2024,2024-09-25
JSWINFRA,JSW Infrastructure Ltd,Services,13.68,26.91,-29.41,58.04,FY2020-FY2024,2024-09-25
JSWSTEEL,JSW Steel Ltd,Metals & Mining,17.19,19.0,16.67,48.02,FY2020-FY2024,2024-09-25
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,57.76,,,,FY2020-FY2024,2024-09-25
JPPOWER,Jaiprakash Power Ventures Ltd,Power,-5.05,15.54,,12.69,FY2020-FY2024,2024-09-25
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,4.99,5.83,,5.91,FY2020-FY2024,2024-09-25
JINDALSAW,Jindal Saw Ltd,Capital Goods,8.14,12.51,24.77,11.67,FY2020-FY2024,2024-09-25
JSL,Jindal Stainless Ltd,Metals & Mining,20.86,24.39,86.51,25.94,FY2020-FY2024,2024-09-25
JINDALSTEL,Jindal Steel Ltd,Metals & Mining,13.8,13.69,53.53,20.37,FY2020-FY2024,2024-09-25
JIOFIN,Jio Financial Services Ltd,Financial Services,5.69,12.82,,432.01,FY2020-FY2024,2024-09-25
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,20.62,7.57,7.37,118.26,FY2020-FY2024,2024-09-25
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,12.48,,,84.19,FY2020-FY2024,2024-09-25
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,8.35,2.32,-38.8,32.78,FY2020-FY2024,2024-09-25
JWL,Jupiter Wagons Ltd,Capital Goods,16.65,95.96,,61.3,FY2020-FY2024,2024-09-25
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,4.64,16.23,14.8,110.98,FY2020-FY2024,2024-09-25
KPRMILL,K P R Mill Ltd,Textiles,23.81,12.57,16.56,39.52,FY2020-FY2024,2024-09-25
KEI,KEI Industries Ltd,Capital Goods,19.74,10.64,17.58,60.88,FY2020-FY2024,2024-09-25
KPITTECH,KPIT Technologies Ltd,Information Technology,21.48,17.71,32.16,63.76,FY2020-FY2024,2024-09-25
KAJARIACER,Kajaria Ceramics Ltd,Consumer Durables,16.98,9.76,10.54,63.21,FY2020-FY2024,2024-09-25
KPIL,Kalpataru Projects International Ltd,Construction,12.84,9.14,4.49,41.14,FY2020-FY2024,2024-09-25
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,8.5,12.89,27.82,126.42,FY2020-FY2024,2024-09-25
KARURVYSYA,Karur Vysya Bank Ltd,Banks,9.81,6.52,46.67,9.82,FY2020-FY2024,2024-09-25
KAYNES,Kaynes Technology India Ltd,Capital Goods,13.81,37.44,15.52,150.45,FY2020-FY2024,2024-09-25
KEC,KEC International Ltd,Construction,12.54,10.73,-9.32,58.02,FY2020-FY2024,2024-09-25
KFINTECH,KFin Technologies Ltd,Financial Services,12.86,13.24,116.86,62.13,FY2020-FY2024,2024-09-25
KIRLOSENG,Kirloskar Oil Engines Ltd,Capital Goods,12.6,11.78,18.93,34.26,FY2020-FY2024,2024-09-25
KOTAKBANK,Kotak Mahindra Bank Ltd,Banks,13.96,10.93,15.33,17.41,FY2020-FY2024,2024-09-25
KIMS,Krishna Institute of Medical Sciences Ltd,Healthcare,24.39,17.34,19.35,65.72,FY2020-FY2024,2024-09-25
LTF,L&T Finance Ltd,Financial Services,8.18,0.21,6.2,17.85,FY2020-FY2024,2024-09-25
LTTS,L&T Technology Services Ltd,Information Technology,25.8,11.42,9.49,44.33,FY2020-FY2024,2024-09-25
LGEINDIA,LG Electronics India Ltd,Consumer Durables,26.87,6.33,,,FY2020-FY2024,2024-09-25
LICHSGFIN,LIC Housing Finance Ltd,Financial Services,13.09,6.68,12.7,7.67,FY2020-FY2024,2024-09-25
LTFOODS,L T Foods Ltd,Fast Moving Consumer Goods,17.16,13.45,24.25,24.98,FY2020-FY2024,2024-09-25
LTM,LTM Ltd,Information Technology,30.04,26.7,12.13,40.26,FY2020-FY2024,2024-09-25
LT,Larsen & Toubro Ltd,Construction,16.09,8.74,6.91,38.5,FY2020-FY2024,2024-09-25
LATENTVIEW,Latent View Analytics Ltd,Information Technology,18.18,15.64,-38.81,58.12,FY2020-FY2024,2024-09-25
LAURUSLABS,Laurus Labs Ltd,Healthcare,22.76,12.22,-8.98,195.35,FY2020-FY2024,2024-09-25
THELEELA,Leela Palaces Hotels & Resorts Ltd,Consumer Services,,29.92,,,FY2020-FY2024,2024-09-25
LEMONTREE,Lemon Tree Hotels Ltd,Consumer Services,2.79,5.75,24.37,94.56,FY2020-FY2024,2024-09-25
LENSKART,Lenskart Solutions Ltd,Consumer Services,1.93,,,,FY2020-FY2024,2024-09-25
LICI,Life Insurance Corporation of India,Financial Services,141.17,6.47,,15.82,FY2020-FY2024,2024-09-25
LINDEINDIA,Linde India Ltd,Chemicals,13.01,,,167.16,FY2020-FY2024,2024-09-25
LLOYDSME,Lloyds Metals & Energy Ltd,Metals & Mining,19.25,77.52,77.15,30.22,FY2020-FY2024,2024-09-25
LODHA,Lodha Developers Ltd,Realty,9.49,-3.68,11.13,68.04,FY2020-FY2024,2024-09-25
LUPIN,Lupin Ltd,Healthcare,4.88,5.87,26.02,33.18,FY2020-FY2024,2024-09-25
MMTC,MMTC Ltd,Services,-7.5,-83.45,,115.05,FY2020-FY2024,2024-09-25
MRF,MRF Ltd,Automobile and Auto Components,9.16,9.16,7.91,29.89,FY2020-FY2024,2024-09-25
MGL,Mahanagar Gas Ltd,Oil Gas & Consumable Fuels,23.08,16.01,10.19,16.54,FY2020-FY2024,2024-09-25
M&MFIN,Mahindra & Mahindra Financial Services Ltd,Financial Services,8.76,5.88,12.45,21.17,FY2020-FY2024,2024-09-25
M&M,Mahindra & Mahindra Ltd,Automobile and Auto Components,12.25,13.03,145.32,31.96,FY2020-FY2024,2024-09-25
MANAPPURAM,Manappuram Finance Ltd,Financial Services,21.91,10.12,8.28,7.81,FY2020-FY2024,2024-09-25
MRPL,Mangalore Refinery And Petrochemicals Ltd,Oil Gas & Consumable Fuels,14.3,12.13,,35.54,FY2020-FY2024,2024-09-25
MANKIND,Mankind Pharma Ltd,Healthcare,25.16,11.83,13.17,50.2,FY2020-FY2024,2024-09-25
MARICO,Marico Ltd,Fast Moving Consumer Goods,37.51,5.7,7.66,57.25,FY2020-FY2024,2024-09-25
MARUTI,Maruti Suzuki India Ltd,Automobile and Auto Components,11.98,13.4,17.95,28.44,FY2020-FY2024,2024-09-25
MFSL,Max Financial Services Ltd,Financial Services,12.98,20.62,12.86,119.95,FY2020-FY2024,2024-09-25
MAXHEALTH,Max Healthcare Institute Ltd,Healthcare,7.93,38.55,58.14,96.72,FY2020-FY2024,2024-09-25
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Capital Goods,21.76,14.06,32.72,33.88,FY2020-FY2024,2024-09-25
MEESHO,Meesho Ltd,Consumer Services,-582.08,,,,FY2020-FY2024,2024-09-25
MINDACORP,Minda Corporation Ltd,Automobile and Auto Components,6.07,12.53,,63.91,FY2020-FY2024,2024-09-25
MSUMI,Motherson Sumi Wiring India Ltd,Automobile and Auto Components,52.0,,,46.88,FY2020-FY2024,2024-09-25
MOTILALOFS,Motilal Oswal Financial Services Ltd,Financial Services,22.78,24.69,67.57,13.87,FY2020-FY2024,2024-09-25
MPHASIS,Mphasis Ltd,Information Technology,20.59,8.47,5.31,36.06,FY2020-FY2024,2024-09-25
MCX,Multi Commodity Exchange of India Ltd,Financial Services,12.09,11.44,-18.86,86.33,FY2020-FY2024,2024-09-25
MUTHOOTFIN,Muthoot Finance Ltd,Financial Services,23.54,9.24,6.6,17.38,FY2020-FY2024,2024-09-25
NATCOPHARM,Natco Pharma Ltd,Healthcare,13.88,15.87,25.09,13.27,FY2020-FY2024,2024-09-25
NBCC,NBCC (India) Ltd,Construction,14.21,5.17,38.73,67.34,FY2020-FY2024,2024-09-25
NCC,NCC Ltd,Construction,8.79,18.55,15.45,23.77,FY2020-FY2024,2024-09-25
NHPC,NHPC Ltd,Power,11.09,-0.77,4.52,32.05,FY2020-FY2024,2024-09-25
NLCINDIA,NLC India Ltd,Power,10.13,4.72,5.17,20.61,FY2020-FY2024,2024-09-25
NMDC,NMDC Ltd,Metals & Mining,25.02,12.74,10.26,10.38,FY2020-FY2024,2024-09-25
NSLNISP,NMDC Steel Ltd,Metals & Mining,-9.59,,,,FY2020-FY2024,2024-09-25
NTPCGREEN,NTPC Green Energy Ltd,Power,6.63,,,,FY2020-FY2024,2024-09-25
NTPC,NTPC Ltd,Power,12.31,10.28,12.86,18.81,FY2020-FY2024,2024-09-25
NH,Narayana Hrudayalaya Ltd,Healthcare,20.16,9.35,46.01,32.27,FY2020-FY2024,2024-09-25
NATIONALUM,National Aluminium Company Ltd,Metals & Mining,12.99,9.19,71.5,10.67,FY2020-FY2024,2024-09-25
NAVA,Nava Ltd,Power,16.05,6.71,31.0,16.18,FY2020-FY2024,2024-09-25
NAVINFLUOR,Navin Fluorine International Ltd,Chemicals,19.08,14.22,-7.95,64.61,FY2020-FY2024,2024-09-25
NESTLEIND,Nestle India Ltd,Fast Moving Consumer Goods,,,,79.08,FY2020-FY2024,2024-09-25
NETWEB,Netweb Technologies India Ltd,Information Technology,47.95,35.93,14.28,151.75,FY2020-FY2024,2024-09-25
NEULANDLAB,Neuland Laboratories Ltd,Healthcare,13.04,15.36,79.28,56.93,FY2020-FY2024,2024-09-25
NEWGEN,Newgen Software Technologies Ltd,Information Technology,19.9,13.48,28.09,64.03,FY2020-FY2024,2024-09-25
NAM-INDIA,Nippon Life India Asset Management Ltd,Financial Services,22.56,11.3,20.99,33.19,FY2020-FY2024,2024-09-25
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,-11.99,31.24,,,FY2020-FY2024,2024-09-25
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,8.14,13.45,,57.6,FY2020-FY2024,2024-09-25
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,1.33,9.58,-16.67,258.19,FY2020-FY2024,2024-09-25
OBEROIRLTY,Oberoi Realty Ltd,Realty,11.74,14.97,22.82,29.74,FY2020-FY2024,2024-09-25
ONGC,Oil & Natural Gas Corpn Ltd,Oil Gas & Consumable Fuels,13.19,8.68,35.38,9.08,FY2020-FY2024,2024-09-25
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,21.26,11.27,6.15,11.28,FY2020-FY2024,2024-09-25
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,-3.52,110.16,,,FY2020-FY2024,2024-09-25
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,4.99,41.84,41.5,124.53,FY2020-FY2024,2024-09-25
PAYTM,One 97 Communications Ltd,Financial Services,-21.64,19.72,,,FY2020-FY2024,2024-09-25
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,-60.03,,,,FY2020-FY2024,2024-09-25
OFSS,Oracle Financial Services Software Ltd,Information Technology,26.51,5.57,8.5,39.71,FY2020-FY2024,2024-09-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.05,12.52,-80.1,3148.2,FY2020-FY2024,2024-09-25
PCBL,PCBL Chemical Ltd,Chemicals,17.12,14.63,9.38,39.36,FY2020-FY2024,2024-09-25
PGEL,PG Electroplast Ltd,Consumer Durables,9.31,17.28,87.34,190.06,FY2020-FY2024,2024-09-25
PIIND,P I Industries Ltd,Chemicals,18.3,17.89,27.37,40.08,FY2020-FY2024,2024-09-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,9.96,-3.62,18.36,15.67,FY2020-FY2024,2024-09-25
PTCIL,PTC Industries Ltd,Capital Goods,9.28,28.62,86.1,428.34,FY2020-FY2024,2024-09-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-15.9,12.42,,,FY2020-FY2024,2024-09-25
PAGEIND,Page Industries Ltd,Textiles,44.45,9.17,10.65,77.26,FY2020-FY2024,2024-09-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,11.72,22.52,-67.43,17.71,FY2020-FY2024,2024-09-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,13.19,19.33,-39.43,63.36,FY2020-FY2024,2024-09-25
PERSISTENT,Persistent Systems Ltd,Information Technology,20.76,22.46,26.1,66.64,FY2020-FY2024,2024-09-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,24.66,8.26,6.21,12.58,FY2020-FY2024,2024-09-25
PFIZER,Pfizer Ltd,Healthcare,18.63,0.38,1.61,41.08,FY2020-FY2024,2024-09-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,10.24,15.46,23.04,61.04,FY2020-FY2024,2024-09-25
PWL,Physicswallah Ltd,Consumer Services,48.99,,,,FY2020-FY2024,2024-09-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.98,11.17,9.12,87.6,FY2020-FY2024,2024-09-25
PINELABS,Pine Labs Ltd,Financial Services,-4.51,14.96,,,FY2020-FY2024,2024-09-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,-219.83,-6.42,,,FY2020-FY2024,2024-09-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,5.29,,,45.77,FY2020-FY2024,2024-09-25
POLYMED,Poly Medicure Ltd,Healthcare,18.33,14.89,19.9,78.01,FY2020-FY2024,2024-09-25
POLYCAB,Polycab India Ltd,Capital Goods,21.35,15.36,18.43,55.35,FY2020-FY2024,2024-09-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,4.09,16.61,85.1,73.83,FY2020-FY2024,2024-09-25
PFC,Power Finance Corporation Ltd,Financial Services,26.45,8.03,22.64,7.65,FY2020-FY2024,2024-09-25
POWERGRID,Power Grid Corporation of India Ltd,Power,19.29,3.96,7.08,20.2,FY2020-FY2024,2024-09-25
PREMIERENE,Premier Energies Ltd,Capital Goods,11.85,27.12,42.39,67.8,FY2020-FY2024,2024-09-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,19.05,-0.62,27.79,113.66,FY2020-FY2024,2024-09-25
PNB,Punjab National Bank,Banks,4.08,14.71,66.31,8.6,FY2020-FY2024,2024-09-25
RRKABEL,R R Kabel Ltd,Capital Goods,17.59,21.62,-12.77,72.85,FY2020-FY2024,2024-09-25
RBLBANK,RBL Bank Ltd,Banks,4.94,7.14,16.19,10.89,FY2020-FY2024,2024-09-25
RECLTD,REC Ltd,Financial Services,19.82,9.68,23.26,9.6,FY2020-FY2024,2024-09-25
RHIM,RHI Magnesita India Ltd,Capital Goods,9.96,32.33,,,FY2020-FY2024,2024-09-25
RITES,Rites Ltd,Construction,21.25,-0.17,-5.11,43.94,FY2020-FY2024,2024-09-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.59,11.38,2.71,100.73,FY2020-FY2024,2024-09-25
RVNL,Rail Vikas Nigam Ltd,Construction,18.42,8.53,15.43,82.54,FY2020-FY2024,2024-09-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,12.17,18.89,12.22,57.6,FY2020-FY2024,2024-09-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,19.15,12.52,11.01,59.98,FY2020-FY2024,2024-09-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,11.82,24.96,93.75,52.89,FY2020-FY2024,2024-09-25
REDINGTON,Redington Ltd,Services,18.87,11.66,18.69,12.33,FY2020-FY2024,2024-09-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,9.69,8.54,12.07,29.75,FY2020-FY2024,2024-09-25
RPOWER,Reliance Power Ltd,Power,0.35,,,224.41,FY2020-FY2024,2024-09-25
SBFC,SBFC Finance Ltd,Financial Services,7.43,18.02,36.88,37.86,FY2020-FY2024,2024-09-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,23.09,12.85,13.81,34.2,FY2020-FY2024,2024-09-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.77,24.69,5.87,88.16,FY2020-FY2024,2024-09-25
SJVN,SJVN Ltd,Power,10.18,-0.93,-10.28,50.72,FY2020-FY2024,2024-09-25
SRF,SRF Ltd,Chemicals,20.49,12.76,4.91,64.06,FY2020-FY2024,2024-09-25
SAGILITY,Sagility Ltd,Information Technology,1.59,,,,FY2020-FY2024,2024-09-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,6.55,14.37,,,FY2020-FY2024,2024-09-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,8.34,-8.28,-13.68,,FY2020-FY2024,2024-09-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.43,10.2,10.1,37.46,FY2020-FY2024,2024-09-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,-3.27,15.16,,1958.33,FY2020-FY2024,2024-09-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,17.92,14.1,33.5,25.17,FY2020-FY2024,2024-09-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,15.93,9.04,32.29,53.05,FY2020-FY2024,2024-09-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,64.56,FY2020-FY2024,2024-09-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,714.28,9.78,,94.26,FY2020-FY2024,2024-09-25
SCI,Shipping Corporation of India Ltd,Services,8.75,2.67,15.09,12.15,FY2020-FY2024,2024-09-25
SHREECEM,Shree Cement Ltd,Construction Materials,12.6,9.66,9.3,54.08,FY2020-FY2024,2024-09-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,14.39,17.05,14.57,16.68,FY2020-FY2024,2024-09-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,20.07,24.7,20.55,31.04,FY2020-FY2024,2024-09-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,,FY2020-FY2024,2024-09-25
SIEMENS,Siemens Ltd,Capital Goods,,,,54.42,FY2020-FY2024,2024-09-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-30.47,31.7,,1705.98,FY2020-FY2024,2024-09-25
SOBHA,Sobha Ltd,Realty,5.59,-3.77,-29.48,402.54,FY2020-FY2024,2024-09-25
SOLARINDS,Solar Industries India Ltd,Chemicals,26.45,22.1,25.6,98.68,FY2020-FY2024,2024-09-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,26.18,25.14,-35.07,78.64,FY2020-FY2024,2024-09-25
SONATSOFTW,Sonata Software Ltd,Information Technology,33.5,18.14,2.17,65.11,FY2020-FY2024,2024-09-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,-4.53,22.97,21.47,41.43,FY2020-FY2024,2024-09-25
SBIN,State Bank of India,Banks,13.19,10.23,27.68,10.0,FY2020-FY2024,2024-09-25
SAIL,Steel Authority of India Ltd,Metals & Mining,9.77,11.31,7.66,21.19,FY2020-FY2024,2024-09-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,21.22,3.24,12.54,58.48,FY2020-FY2024,2024-09-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,10.84,8.11,20.53,40.43,FY2020-FY2024,2024-09-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,21.82,4.0,6.8,17.59,FY2020-FY2024,2024-09-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,15.88,9.1,12.65,35.47,FY2020-FY2024,2024-09-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,25.65,12.95,18.01,63.41,FY2020-FY2024,2024-09-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,33.9,14.04,28.21,39.6,FY2020-FY2024,2024-09-25
SUZLON,Suzlon Energy Ltd,Capital Goods,30.77,73.22,,188.39,FY2020-FY2024,2024-09-25
SWANCORP,Swan Corp Ltd,Chemicals,0.23,4.69,-16.26,3711.25,FY2020-FY2024,2024-09-25
SWIGGY,Swiggy Ltd,Consumer Services,-49.18,14.15,,,FY2020-FY2024,2024-09-25
SYNGENE,Syngene International Ltd,Healthcare,15.08,11.64,4.26,74.62,FY2020-FY2024,2024-09-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.62,29.62,-65.75,74.39,FY2020-FY2024,2024-09-25
TBOTEK,TBO Tek Ltd,Consumer Services,26.81,19.53,-44.99,85.17,FY2020-FY2024,2024-09-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,22.06,15.52,21.97,71.61,FY2020-FY2024,2024-09-25
TATACAP,Tata Capital Ltd,Financial Services,12.37,,,,FY2020-FY2024,2024-09-25
TATACHEM,Tata Chemicals Ltd,Chemicals,16.8,8.29,-47.93,,FY2020-FY2024,2024-09-25
TATACOMM,Tata Communications Ltd,Telecommunication,7.86,6.81,25.05,155.52,FY2020-FY2024,2024-09-25
TCS,Tata Consultancy Services Ltd,Information Technology,43.49,8.95,8.04,32.55,FY2020-FY2024,2024-09-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,6.73,9.55,19.36,103.64,FY2020-FY2024,2024-09-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,33.61,17.15,25.34,59.72,FY2020-FY2024,2024-09-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.32,21.74,33.57,95.41,FY2020-FY2024,2024-09-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2020-FY2024,2024-09-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,-2.6,10.78,,34.05,FY2020-FY2024,2024-09-25
TATAPOWER,Tata Power Company Ltd,Power,10.47,16.1,25.21,38.78,FY2020-FY2024,2024-09-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,16.26,18.45,15.94,12.17,FY2020-FY2024,2024-09-25
TATATECH,Tata Technologies Ltd,Information Technology,33.39,17.02,,57.85,FY2020-FY2024,2024-09-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,2.03,,,FY2020-FY2024,2024-09-25
TECHM,Tech Mahindra Ltd,Information Technology,17.09,7.12,-10.38,47.99,FY2020-FY2024,2024-09-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.45,11.51,8.91,46.57,FY2020-FY2024,2024-09-25
TEGA,Tega Industries Ltd,Capital Goods,19.33,16.86,20.71,72.45,FY2020-FY2024,2024-09-25
TEJASNET,Tejas Networks Ltd,Telecommunication,-3.54,45.0,,46.33,FY2020-FY2024,2024-09-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,45.08,,,,FY2020-FY2024,2024-09-25
NIACL,New India Assurance Company Ltd,Financial Services,4.46,8.84,-5.0,28.64,FY2020-FY2024,2024-09-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,10.26,11.71,-9.9,72.77,FY2020-FY2024,2024-09-25
THERMAX,Thermax Ltd,Capital Goods,10.12,10.22,24.88,84.11,FY2020-FY2024,2024-09-25
TIMKEN,Timken India Ltd,Capital Goods,17.45,12.46,9.76,71.89,FY2020-FY2024,2024-09-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,6.04,21.02,,56.37,FY2020-FY2024,2024-09-25
TITAN,Titan Company Ltd,Consumer Durables,25.44,19.4,18.42,104.6,FY2020-FY2024,2024-09-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,20.8,6.21,10.08,64.94,FY2020-FY2024,2024-09-25
TORNTPOWER,Torrent Power Ltd,Power,13.61,14.79,9.32,39.89,FY2020-FY2024,2024-09-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,5.56,12.99,139.01,80.33,FY2020-FY2024,2024-09-25
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,18.46,12.52,22.55,,FY2020-FY2024,2024-09-25
TRENT,Trent Ltd,Consumer Services,11.85,28.84,64.71,224.62,FY2020-FY2024,2024-09-25
TRIDENT,Trident Ltd,Textiles,12.68,7.57,0.59,58.69,FY2020-FY2024,2024-09-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,26.82,15.12,17.57,74.32,FY2020-FY2024,2024-09-25
